timestamp,orien_x,orien_y,orien_z,orien_w,ang_v_x,ang_v_y,ang_v_z,lin_acc_x,lin_acc_y,lin_acc_z
5688679,-0.00161826798914,0.0604729933484,9.80410698793e-05,0.998168517171,-0.0298717887154,-0.0552546736946,0.183957218149,-1.15784601587,-0.0308726409027,9.52059200937
5688758,-0.00296362981744,0.0599279799799,0.000177924917801,0.998198288145,-0.0285653247658,-0.0523088569825,0.184870091645,-1.14840882412,-0.0565913909381,9.52967033257
5688839,-0.00245465259641,0.0594965435397,0.000146302962195,0.998225482836,-0.0239502358429,-0.0505413669553,0.188823336235,-1.14035230741,-0.0468835235277,9.5322442845
5688920,-0.00195588017737,0.0599976672369,0.000117560256889,0.998196594183,-0.0211811824891,-0.0469267325702,0.192898043234,-1.14605288469,-0.0372280804252,9.49907273159
5688999,-0.00179828357493,0.0590804848888,0.000106429547301,0.998251597121,-0.0207968206612,-0.0400753612631,0.194917177372,-1.1231370128,-0.0340684363899,9.45522778324
5689079,-0.00219643655689,0.0593061054778,0.000130492101029,0.9982374189,-0.0218432737489,-0.0355388484173,0.195277277733,-1.12471038029,-0.0415100364433,9.43203327639
5689159,-0.00315023152877,0.0592824159756,0.000187083301703,0.998236262714,-0.0267280462161,-0.0340940108942,0.194641957826,-1.12589382095,-0.0596219459383,9.44564989137
5689239,-0.00383076260111,0.0594180991852,0.000228021185665,0.998225807497,-0.0313616699423,-0.0332271083804,0.192558005636,-1.12325200302,-0.0721650327973,9.40162626417
5689319,-0.00413974458774,0.0597396001909,0.000247751305933,0.998205380322,-0.034141844178,-0.0318555867492,0.190456254199,-1.12286401309,-0.0775361034186,9.34719992842
5689398,-0.00342443680395,0.0587762506503,0.000201625317813,0.998265287857,-0.0362356387809,-0.0323097439548,0.186641062968,-1.10635064784,-0.0642387543363,9.36242816018
5689478,-0.00182849444019,0.0583666181289,0.000106905467124,0.998293535523,-0.0391946757885,-0.0342849985241,0.183926258168,-1.10410407401,-0.0344731097795,9.40987232579
5689559,-0.00163071095368,0.0592351113698,9.67653885945e-05,0.998242722487,-0.0448013085462,-0.0384499816958,0.183574445472,-1.12047322199,-0.0307395128404,9.40793246408
5689639,-0.00282176164025,0.0601251937726,0.000169967142829,0.998186841151,-0.046462527955,-0.0435031119677,0.184214737978,-1.13675905527,-0.0531596317765,9.40174072357
5689719,-0.00390214861578,0.0605766124712,0.000236815657387,0.998155895227,-0.0449051192315,-0.0482377503766,0.184598913481,-1.15347374004,-0.0740337282846,9.46793636773
5689799,-0.00425225844192,0.0598848030019,0.000255105817717,0.998196204956,-0.0401394634442,-0.0506528433605,0.184403728722,-1.14889792078,-0.0812909425372,9.54045431698
5689879,-0.00341243200647,0.0588724948807,0.000201248627335,0.998259657681,-0.0368543799104,-0.0482706885977,0.184286617866,-1.13035069827,-0.0652945569774,9.54972800278
5689959,-0.00197114938545,0.0589541891511,0.000116410214596,0.998258736301,-0.0365860900359,-0.0379019044493,0.184216351352,-1.13262989406,-0.0377402131903,9.5557710546
5690039,-0.00180487494092,0.0605236523194,0.000109438429176,0.998165125598,-0.039830636603,-0.0308292538374,0.183322811321,-1.17302289859,-0.034854556381,9.63720843964
5690119,-0.00232522553219,0.0608946606243,0.000141857464635,0.998141479706,-0.0439058148505,-0.0274370435931,0.182360997241,-1.18528769301,-0.0450941705962,9.67793058503
5690199,-0.00366180284213,0.0587277229367,0.000215422605823,0.998267298549,-0.0497564422907,-0.0236989572007,0.181358218732,-1.13279152816,-0.0703915524065,9.59414595722
5690282,-0.00556730189788,0.0562571912925,0.000313702460036,0.998400738766,-0.0536925088163,-0.0201790351809,0.181607931749,-1.07854891348,-0.106399535936,9.53956561754
5690359,-0.00507494149117,0.0547850947082,0.000278452941516,0.998485233156,-0.0547770785473,-0.0193441521534,0.183886209867,-1.05414363031,-0.0973585448039,9.57672810222
5690438,-0.00528991814643,0.0558385034638,0.00029584684779,0.998425756264,-0.0550021303244,-0.0192689123984,0.189510077352,-1.07230102316,-0.101271336599,9.5561693833
5690519,-0.00484074614432,0.0570186731056,0.000276465956185,0.998361338224,-0.0551371613907,-0.0179466983609,0.194587158089,-1.08582908069,-0.0918874235415,9.47464172398
5690601,-0.00549904182128,0.0562808991399,0.000309987064968,0.998399782071,-0.0526640396616,-0.0154506096926,0.196782026408,-1.06258187346,-0.10349532766,9.39436108663
5690679,-0.00572277069052,0.0544773502116,0.00031223017853,0.998498558197,-0.0499030964399,-0.0143786465531,0.196396187154,-1.02947993585,-0.107826448305,9.40580832556
5690759,-0.00736197354175,0.0538226836891,0.000396827171536,0.998523290962,-0.0465437702609,-0.0141611587309,0.194461923356,-1.02206862191,-0.13939496078,9.45218099631
5690839,-0.00853838046451,0.0546853106327,0.000467640871134,0.998467022075,-0.0436767944307,-0.0106251455458,0.191172914769,-1.02791690068,-0.160012009427,9.35454843177
5690921,-0.00949265308039,0.0555362840586,0.00052802549707,0.998411404121,-0.041530918871,-0.00637508732751,0.186219679187,-1.03836905276,-0.176931221769,9.30315149803
5690999,-0.0084053116299,0.0545612087351,0.000459304427184,0.998474944241,-0.037263563105,-0.0072305728882,0.180267907408,-1.02788093239,-0.157873488921,9.3757428495
5691078,-0.00755867238761,0.0543413442465,0.000411368052357,0.998493723342,-0.0338517695225,-0.00944662447046,0.177548224463,-1.02829182482,-0.142608126556,9.41810055955
5691158,-0.00799036815716,0.0555730556902,0.000444750745902,0.998422551676,-0.0339331436803,-0.0103505653584,0.178044865003,-1.0529592172,-0.150926581256,9.42819229496
5691238,-0.00941931776593,0.0565017726719,0.000533083515437,0.998357922771,-0.0369617986052,-0.0130213801984,0.178342849328,-1.07661819878,-0.178901990013,9.47949774758
5691318,-0.0109852830976,0.0566670522653,0.000623543370204,0.99833249969,-0.0370762313143,-0.0163266293483,0.179373020045,-1.08339156258,-0.209334184731,9.51028101915
5691399,-0.0116600240494,0.057153114808,0.000667543446264,0.998297109929,-0.0324623002637,-0.0170327086538,0.182545262844,-1.09224398418,-0.222086837743,9.50528780583
5691479,-0.0115430839838,0.05747529748,0.000664585290041,0.998279973614,-0.0292682515718,-0.0144765258069,0.184874298585,-1.09755543714,-0.219682782577,9.49750347451
5691559,-0.0112341635961,0.0585965190171,0.000659457826178,0.998218316123,-0.0273518223567,-0.0133685061602,0.184994649846,-1.11726230037,-0.213451946158,9.48134070775
5691639,-0.0111915419207,0.0585822132505,0.000656794628712,0.998219636303,-0.0244992045818,-0.0165349049254,0.185066860602,-1.12046729233,-0.213304746796,9.51090795493
5691719,-0.0115071929373,0.0591842976075,0.000682286542451,0.998180513691,-0.0232133239783,-0.018009054123,0.185110187055,-1.14010737979,-0.220877872492,9.57796885743
5691799,-0.0107710335071,0.0595213580242,0.000642282745503,0.998168713319,-0.0203133453089,-0.014636643027,0.185987563051,-1.14662418862,-0.20674697496,9.57798281104
5691878,-0.0109808636173,0.0603684050374,0.000664148782984,0.998115542016,-0.0155935276771,-0.0113361261849,0.186513988648,-1.16011108055,-0.210239444742,9.55309148594
5691959,-0.0103790160002,0.0616607046276,0.000641232334,0.998042996245,-0.00935611660623,-0.00850443595682,0.186829844006,-1.18208958534,-0.198209136816,9.52810104391
5692033,-0.00993640981595,0.0625667408461,0.000622940187781,0.99799112353,-0.00561366996374,-0.00510266157409,0.187870737344,-1.19527668822,-0.189075590732,9.49347432508
5692110,-0.0100518987169,0.0630936038841,0.000635508994927,0.997956788949,-0.00592234234702,-0.00306159694445,0.188920963408,-1.20079474828,-0.190538647896,9.45665714265
5692189,-0.0108232023187,0.0624824884865,0.000677624575579,0.997987143078,-0.011641516576,-0.0103507593959,0.188274028862,-1.18160008872,-0.203866330828,9.3972172873
5692269,-0.0123148665162,0.0623777883151,0.000769731816831,0.997976333938,-0.0150730211134,-0.0185554674199,0.188737248258,-1.17726589796,-0.2314953942,9.37783394538
5692350,-0.0119815702746,0.062723876263,0.000753067759768,0.997958711676,-0.014577783467,-0.0281608829104,0.192420700386,-1.19190363545,-0.226764437448,9.44162129252
5692429,-0.0110346058727,0.0636192364051,0.000703481372403,0.997912989868,-0.0130035706948,-0.0347755123277,0.195482151787,-1.21457264758,-0.209800073601,9.48468210413
5692509,-0.0102058577318,0.0632395212271,0.00064674197563,0.997945983081,-0.0107819728471,-0.0408727402853,0.199447472934,-1.20471087859,-0.193635951143,9.46526817971
5692590,-0.0103183141099,0.0644452972999,0.000666387777376,0.997867672578,-0.00646918370828,-0.0466595273672,0.207360636422,-1.22273583379,-0.194950805305,9.42488940514
5692672,-0.0107909782126,0.0660736808695,0.000714603120792,0.997756138958,-0.000901679794735,-0.0505572896778,0.212959914637,-1.25390152103,-0.203880003447,9.42364647634
5692757,-0.0104227669063,0.0654638448398,0.000683818610316,0.997800272269,0.00243882255339,-0.0567271576173,0.209934130644,-1.25344732009,-0.198703035027,9.50933139899
5692841,-0.0103977881611,0.0617004478547,0.000642807868764,0.99804034364,0.00529450408519,-0.0672401193644,0.201733309327,-1.17799686739,-0.197751635469,9.48891630277
5692920,-0.0100790647699,0.0596261595643,0.000602077901061,0.998169710546,0.00871067325012,-0.07567634672,0.196387126475,-1.13943036043,-0.191913552082,9.50132752214
5692999,-0.00798882630081,0.0593833815361,0.000475257477572,0.99820316909,0.0107603747491,-0.0845692936865,0.191476656518,-1.13400754853,-0.152018836816,9.49608498496
5693079,-0.00672700363745,0.0596752534282,0.000402161509768,0.998195096069,0.00986174534114,-0.0911821320508,0.186401924236,-1.13386632355,-0.127363747158,9.44840731178
5693159,-0.00683968890191,0.0599248408228,0.000410614844617,0.998179374413,0.00761980745053,-0.0955755251308,0.182080014683,-1.12875376508,-0.12837242432,9.36617059068
5693239,-0.00670597137795,0.0583159513643,0.000391740627536,0.998275576333,0.00457188447032,-0.0994886311632,0.183318079504,-1.09408276808,-0.125386328127,9.33167260831
5693319,-0.0072242358874,0.0570584723735,0.000412887351252,0.998344615186,0.00274313068219,-0.104816325213,0.18491229852,-1.07232248922,-0.135326258546,9.34952046562
5693399,-0.00712482870687,0.0565418887436,0.000403507082581,0.998374723646,-0.000482571897995,-0.113546912442,0.187145900114,-1.07339211169,-0.134825872315,9.44522333894
5693479,-0.00558281333378,0.0570352464852,0.000318941313018,0.998356505027,-0.00241799344611,-0.119636644902,0.189763131254,-1.08432895232,-0.105795220655,9.45859175239
5693559,-0.00511349305531,0.0573260629337,0.000293623143121,0.998342370373,-0.00485631655936,-0.125418934685,0.19473899043,-1.08825743487,-0.096756535469,9.44434672502
5693639,-0.00429560366938,0.0555845425319,0.000239141097384,0.998444715161,-0.00844776073462,-0.132719519109,0.201130026428,-1.05805338182,-0.081517097551,9.47290983433
5693719,-0.0033945408984,0.0545160047114,0.000185333490194,0.998507109626,-0.0118796974242,-0.13624848964,0.20624171821,-1.04232515165,-0.0647119894876,9.51686275851
5693799,-0.00320119639063,0.0534255930618,0.000171271301005,0.998566687314,-0.0164929998067,-0.135386041528,0.211437183587,-1.03049401189,-0.061572109464,9.60261071419
5693883,-0.00306534832828,0.0522220033421,0.000160298113582,0.998630782778,-0.0188352911747,-0.135294262722,0.214980152875,-1.01142431973,-0.0592093411179,9.64400384062
5693959,-0.00344049057885,0.0516701989979,0.000178009675418,0.998658260804,-0.0176865256268,-0.138219025869,0.216680244386,-0.992799899456,-0.0659319657547,9.56828324676
5694039,-0.00280503952576,0.0508766784176,0.000142896717629,0.998700993755,-0.0161458861751,-0.142102334065,0.215146158924,-0.967499457496,-0.0532061289157,9.47113613458
5694118,-0.00281069247095,0.0499827968422,0.000140662645683,0.998746114006,-0.0147958124426,-0.145709389167,0.212522947401,-0.948967309995,-0.0532320721248,9.45714059798
5694199,-0.00231218802144,0.0479869081555,0.00011108302375,0.99884528236,-0.0156885284489,-0.151279142719,0.206692119873,-0.908399341075,-0.0436708314097,9.43222328457
5694281,-0.0016559215251,0.04609331217,7.64082242427e-05,0.998935763029,-0.0196296785445,-0.155898065035,0.200639482987,-0.871129870759,-0.0312303223321,9.41942767802
5694359,-0.00205904944244,0.043621825974,8.9905267046e-05,0.999045989197,-0.0275283394008,-0.160372178671,0.192751000241,-0.824586751801,-0.0388494873446,9.42443958288
5694439,-0.00205240145374,0.0415912115767,8.54359703024e-05,0.999132599542,-0.0297133955458,-0.164759407098,0.188443600654,-0.784211031793,-0.0386325830318,9.40302586887
5694519,-0.00235750773794,0.0409918633519,9.67201997319e-05,0.999156694389,-0.0276189087411,-0.167391744154,0.186284850964,-0.774829650082,-0.0444879445944,9.42704834603
5694601,-0.00121645548331,0.0401125665357,4.88344913352e-05,0.999194425453,-0.0229566961666,-0.169396836449,0.183712530966,-0.762975896739,-0.0231014642664,9.4874305042
5694679,-0.000299605859351,0.0386025681926,1.15741830345e-05,0.999254598104,-0.0201593686219,-0.172302652072,0.182169138966,-0.738146552447,-0.00572059291533,9.53946153006
5694759,-0.000990404539876,0.0372482803093,3.69165025661e-05,0.999305550545,-0.0159268317263,-0.177877351999,0.18507431432,-0.715348080394,-0.0189946665402,9.58241173371
5694839,-0.0015481213568,0.0365215533951,5.65776096027e-05,0.999331664792,-0.0112588592816,-0.181222171955,0.188094489717,-0.699035375336,-0.0295927325413,9.55096043622
5694921,-0.00112111248701,0.0356007281886,3.99377628866e-05,0.999365463514,-0.00675531556897,-0.183229063929,0.187352454586,-0.678713264997,-0.021346942015,9.51413314528
5694999,-0.00159147719154,0.0346315058746,5.51484024714e-05,0.999398880808,-0.00405318934138,-0.185284579236,0.184353093139,-0.659816234144,-0.0302858373282,9.5090356025
5695078,-0.000600433693835,0.0325280729214,1.95412953249e-05,0.999470641675,-0.00456036391214,-0.187369268543,0.18255347627,-0.621902377205,-0.0114677377485,9.54428430339
5695159,-0.00145694314657,0.031202497735,4.5482459733e-05,0.99951202063,-0.00869587920775,-0.18649163182,0.183176466395,-0.599154063042,-0.0279496172584,9.58698133887
5695241,-0.00255165223004,0.0306534899126,7.82540748382e-05,0.999526811298,-0.012879948631,-0.183410909418,0.184827330654,-0.590293477864,-0.0490914927672,9.61475434165
5695319,-0.00301396977593,0.0309825292704,9.34256829776e-05,0.99951537764,-0.014539010162,-0.177731265423,0.187946299517,-0.59622987456,-0.0579458954162,9.60795496705
5695399,-0.00319516632498,0.0293678968737,9.38762865748e-05,0.999563559126,-0.0142573768962,-0.172620718781,0.189817680835,-0.566512309502,-0.0615825958434,9.63236634205
5695479,-0.00371938835325,0.0276350044712,0.000102825296828,0.999611155453,-0.0136627068753,-0.168703010672,0.191366199687,-0.53288003951,-0.0716654815783,9.63001433526
5695559,-0.00524927583334,0.0259983996987,0.000136520800223,0.999648192955,-0.0111774545554,-0.163798245438,0.192295310998,-0.502645030542,-0.101417809455,9.65637587044
5695638,-0.00623882599957,0.0249146271771,0.000155489319309,0.999670102697,-0.00883492304054,-0.159578316113,0.192001397662,-0.481391563003,-0.120466307011,9.65088439678
5695719,-0.00572772101352,0.0242572031483,0.000138981669256,0.999689332739,-0.00742940413164,-0.154066528088,0.18884521923,-0.464569339657,-0.109629330105,9.56666549646
5695799,-0.00527168401369,0.0226809825314,0.000119599402729,0.999728847276,-0.00743747290922,-0.146502554659,0.184823061864,-0.430533989048,-0.100014681803,9.48309417337
5695879,-0.00493805149812,0.0217056880415,0.000107210371767,0.999752202928,-0.00914507442161,-0.141112790478,0.181558387321,-0.411309879513,-0.0935276323241,9.46742788341
5695959,-0.00507302160423,0.0207898510704,0.000105491522085,0.999770991485,-0.0152779160666,-0.138730312092,0.178322512411,-0.394987010471,-0.0963391672851,9.49274403352
5696038,-0.00513599131821,0.0205868505929,0.000105757695075,0.999774870654,-0.0223631415453,-0.138152205184,0.176380987465,-0.392136473861,-0.0977866680957,9.51727111005
5696118,-0.00440374008454,0.0192490370692,8.47842875217e-05,0.999805018219,-0.0300197973242,-0.136528270855,0.176493142682,-0.366484135293,-0.083811118289,9.51379142335
5696198,-0.00499886799076,0.0196134966234,9.80653705961e-05,0.999795135241,-0.0329110305457,-0.132574079827,0.180391646365,-0.373119387426,-0.0950582420183,9.50571810719
5696281,-0.00471508192752,0.0200102827248,9.4370067412e-05,0.999788651507,-0.0329430102327,-0.128924495026,0.184859198882,-0.381410101694,-0.0898355079551,9.52409787359
5696359,-0.00474038090381,0.0200141859697,9.48949396497e-05,0.999788453696,-0.0287052974303,-0.123754913715,0.190519560823,-0.385426849591,-0.0912508506715,9.62251409403
5696439,-0.00359475992859,0.0191230174603,6.87556741399e-05,0.999810673666,-0.0248855995645,-0.119376094744,0.19476715811,-0.370359226209,-0.0695945606959,9.6779725238
5696518,-0.00313512442519,0.0178944250788,5.61105093326e-05,0.999834965081,-0.023445160968,-0.114620353054,0.197315716482,-0.345038080892,-0.0604315093667,9.63606964953
5696600,-0.0023484235405,0.017885987043,4.20107092488e-05,0.999837274065,-0.0259864183017,-0.107084317364,0.195013640953,-0.34373176333,-0.0451174517626,9.60422416033
5696678,-0.00170525314753,0.017889653158,3.05113145455e-05,0.999838512706,-0.0300653130707,-0.100859935704,0.191503945327,-0.344384493789,-0.032816555042,9.62055105137
5696759,-0.0014932175069,0.0173690672767,2.59397373715e-05,0.999848031018,-0.0393236909155,-0.0962739265853,0.185141227338,-0.334959905258,-0.0287878993338,9.63800863131
5696838,-0.00191481035523,0.0168722209788,3.23117621585e-05,0.999855819914,-0.0482842381141,-0.0930966310525,0.180472216421,-0.327389790811,-0.0371446133796,9.69780373347
5696920,-0.0020200556027,0.0159553069271,3.2234776239e-05,0.999870664895,-0.056214706802,-0.0890618034255,0.180650640301,-0.308482512182,-0.0390461796488,9.66329126596
5696999,-0.00188554939605,0.0159403602592,3.0060209435e-05,0.999871166058,-0.058418847646,-0.0845124565421,0.18671735549,-0.307433212143,-0.0363563967541,9.6394713233
5697079,-0.00103384143374,0.0157497941412,1.62848183609e-05,0.999875429687,-0.0576128818451,-0.0813571583505,0.19248583491,-0.30321232963,-0.0198984767244,9.62230631571
5697159,-0.000787625301714,0.0154173150066,1.21445145744e-05,0.999880835848,-0.0528724017499,-0.0794639794356,0.199778133116,-0.294694295971,-0.0150515481928,9.55382821081
5697240,-0.00205253055829,0.0158960424566,3.26313046274e-05,0.999871542693,-0.0474739733241,-0.0774766919637,0.2045792021,-0.301793904243,-0.0389584496676,9.48903875144
5697319,-0.00252253667072,0.015418968476,3.88996615795e-05,0.999877937904,-0.0412550858383,-0.0779870797264,0.203628632938,-0.289294257585,-0.0473170864021,9.37762076551
5697399,-0.00473665123065,0.0150041168566,7.10780673194e-05,0.999876210118,-0.0383751334698,-0.0821245229372,0.196672940519,-0.280357948594,-0.0884847135112,9.33902155355
5697479,-0.00573189678197,0.0149049400828,8.54444737805e-05,0.999872482279,-0.0370728521101,-0.0850326789251,0.189519694637,-0.278826885856,-0.107199785626,9.34962026977
5697559,-0.00657884676739,0.0151166788296,9.94638319587e-05,0.999864088216,-0.0358657932328,-0.085926192395,0.182247916677,-0.284851433027,-0.123935492714,9.41751048218
5697640,-0.00662176997163,0.0148326069219,9.82310717795e-05,0.999868059438,-0.0342901777836,-0.0868879905383,0.178310539963,-0.282480657179,-0.126076051488,9.51809965112
5697719,-0.00741595058075,0.0150514058735,0.000111636199022,0.999859213287,-0.0320677383296,-0.0904448998546,0.177650874181,-0.29015615798,-0.142922697543,9.63423805117
5697799,-0.00855071372064,0.015648737817,0.000133829158735,0.999840979551,-0.0260516839812,-0.0913019752599,0.184066115695,-0.303380584436,-0.165719953975,9.68811936024
5697883,-0.0090450414147,0.0158114114177,0.000143038605601,0.999834069251,-0.0186108408189,-0.0905391503188,0.191320781094,-0.307005677322,-0.175567585178,9.7027310534
5697964,-0.0101185999004,0.015935562498,0.000161274319058,0.999821807011,-0.0111665044914,-0.090932835477,0.197802030642,-0.307025951559,-0.194883693197,9.62722217086
5698041,-0.00944340526245,0.0154474614384,0.000145900555396,0.999836074937,-0.00669990269482,-0.0920204266949,0.200839400247,-0.295545948133,-0.180615980078,9.56060844656
5698113,-0.0104470224348,0.0149827096366,0.000156550822194,0.999833162896,-0.00742546210859,-0.0926729814256,0.198830611457,-0.285306063753,-0.198870410801,9.51537296833
5698189,-0.0112455452755,0.014898237594,0.000167568002288,0.999825760895,-0.00828648781831,-0.0922131341411,0.194645507753,-0.282514015449,-0.213174951559,9.47530299242
5698269,-0.0120001798734,0.0144921502505,0.000173939204679,0.999822955832,-0.01050586349,-0.0910858456475,0.185749094609,-0.276289803312,-0.228700860828,9.52596009868
5698349,-0.0108852925409,0.0132062185619,0.000143774610779,0.999853532037,-0.0169457696305,-0.0904094725513,0.177431416292,-0.253401662749,-0.208807146135,9.58867608484
5698429,-0.00933467931827,0.0128323106643,0.000119800589933,0.999874082679,-0.0212354033763,-0.0887265785092,0.173292189425,-0.247330223724,-0.179872085533,9.63253060086
5698509,-0.00916849716023,0.0125528916066,0.000115105059438,0.999879167861,-0.0208293531936,-0.0877168420839,0.176768314165,-0.243208519976,-0.17759451963,9.68302474723
5698590,-0.0083418954501,0.0132745570444,0.000110748579587,0.999877085771,-0.0188829628381,-0.0875366902903,0.182685199562,-0.257255489183,-0.161623349962,9.6855484958
5698672,-0.00723937006981,0.013185558492,9.54659389635e-05,0.999886855326,-0.0189921988092,-0.0861515290297,0.191343611538,-0.252994401908,-0.13887253903,9.58985815754
5698757,-0.00591403236055,0.0120783038053,7.14379402152e-05,0.999909562758,-0.022888950945,-0.083191981966,0.196538658723,-0.228889934602,-0.11205394334,9.47234949291
5698839,-0.00569673796792,0.0115813455904,6.59813871193e-05,0.99991670416,-0.0269297624723,-0.0818419437892,0.199229996973,-0.218976237373,-0.10769437406,9.45116484834
5698919,-0.00571104839459,0.0132563061561,7.57152940981e-05,0.999895818843,-0.0344625301263,-0.0857145115593,0.200419109862,-0.252292926261,-0.108669934983,9.51267431305
5698998,-0.00419903531918,0.0131439754739,5.51972722532e-05,0.99990479595,-0.0436647813947,-0.0910178826515,0.19985550741,-0.253608166646,-0.0810036919469,9.64439037763
5699079,-0.00314558176097,0.0119706191205,3.76574456898e-05,0.999923401154,-0.0496118222172,-0.0937742152454,0.199091655878,-0.232370655603,-0.061052063801,9.70354814259
5699158,-0.00180411758923,0.0103367802914,1.86497938785e-05,0.999944946377,-0.0502002162805,-0.0941509446174,0.199910415143,-0.201671636526,-0.0351947172845,9.75340801153
5699239,-0.00129864990408,0.00944434165502,1.22654507529e-05,0.999954557852,-0.0479991123497,-0.0943769822405,0.20253012101,-0.184928166242,-0.025426393359,9.78907001688
5699320,-0.00159551675391,0.0103975345277,1.6590358464e-05,0.999944671133,-0.043698619561,-0.0945126048144,0.203676254468,-0.202415403163,-0.0310575669724,9.7321768258
5699399,-0.00118985591071,0.0091493072507,1.08868206951e-05,0.999957436245,-0.0398412537034,-0.0933169081744,0.199255653805,-0.174600518753,-0.0227046830057,9.54050244192
5699479,-0.00222417727342,0.00831064078384,1.84850224474e-05,0.999962992287,-0.035824073943,-0.0943022504362,0.194049153039,-0.156475067111,-0.0418743893933,9.41304796295
5699559,-0.00292657698499,0.0067034806297,1.9618776958e-05,0.999973248697,-0.0308596257179,-0.102130186838,0.189222492333,-0.125009661849,-0.0545733140559,9.32340716644
5699639,-0.00331968164974,0.00685473833957,2.2756209113e-05,0.999970995458,-0.0278809567829,-0.109381089048,0.185900805849,-0.127438813467,-0.0617138285214,9.29476180597
5699719,-0.00299341739116,0.00690951675206,2.06836540248e-05,0.999971648399,-0.0282222057292,-0.11543439062,0.183056413835,-0.129135724603,-0.0559424902281,9.34389397567
5699799,-0.00344979049968,0.00671202675579,2.31557455384e-05,0.999971523148,-0.0309810954658,-0.123323272178,0.183052538872,-0.126801988961,-0.0651689560509,9.44495990713
5699879,-0.00368307001933,0.00689193203049,2.5384243285e-05,0.999969467346,-0.0326364293077,-0.13018505142,0.186030044325,-0.131866092058,-0.0704654153786,9.56569392768
5699959,-0.00562574881842,0.00627010175554,3.52752692102e-05,0.999964517135,-0.0293727289983,-0.134302118965,0.192924828334,-0.120778764122,-0.108359215047,9.62999405436
5700039,-0.00664623560416,0.0071559106902,4.75621367439e-05,0.999952307979,-0.0244346783823,-0.135920979369,0.197487388801,-0.138068383961,-0.128222452857,9.64535037427
5700119,-0.00688884860572,0.00629911346997,4.33955297631e-05,0.999956430576,-0.0172149473982,-0.134763845304,0.198096474774,-0.121148256939,-0.13247895023,9.61458099849
5700198,-0.00726217690511,0.00429172376455,3.11683661818e-05,0.999964419828,-0.0128831088077,-0.133218184742,0.194630715805,-0.0817869204722,-0.138384730978,9.52692694504
5700279,-0.00702316682103,0.00370764922244,2.60402602244e-05,0.999968463396,-0.0119867658992,-0.131439408282,0.190422810116,-0.0703805470587,-0.13330907345,9.48989682376
5700359,-0.00770909295161,0.00429085033267,3.3079851592e-05,0.99996107794,-0.0157058607688,-0.132500592714,0.183641166088,-0.0819720757938,-0.14726251072,9.55027870827
5700439,-0.0085259389147,0.00457247441831,3.89864622019e-05,0.999953198566,-0.0200657679978,-0.136542823864,0.178295109487,-0.0879693123708,-0.164014278893,9.61739304039
5700518,-0.00870317931589,0.00323500189431,2.81560152838e-05,0.999956893391,-0.0235330924582,-0.143225063169,0.174236095403,-0.0628372343951,-0.16903751631,9.71009465602
