counter,timestamp
367,8757639
368,8757957
369,8758276
370,8758637
371,8758957
372,8759320
373,8759638
374,8759957
375,8760282
376,8760662
377,8760974
378,8761320
379,8761642
380,8761968
381,8762278
382,8762648
383,8762974
384,8763322
385,8763637
386,8763959
387,8764278
388,8764649
389,8764968
390,8765319
391,8765638
392,8765963
393,8766279
394,8766639
395,8766975
396,8767318
397,8767638
398,8767958
399,8768279
400,8768651
401,8768960
402,8769324
403,8769642
404,8769959
405,8770279
406,8770649
407,8770967
408,8771318
409,8771638
410,8771958
411,8772278
412,8772659
413,8772958
414,8773318
415,8773638
416,8773959
417,8774279
418,8774645
419,8774957
420,8775321
421,8775638
422,8775957
423,8776279
424,8776638
425,8776960
426,8777318
427,8777640
428,8777962
429,8778280
430,8778639
431,8778959
432,8779319
433,8779638
434,8779958
435,8780278
436,8780638
437,8780968
438,8781318
439,8781639
440,8781959
441,8782278
442,8782638
443,8782958
444,8783319
445,8783638
446,8783959
447,8784280
448,8784638
449,8784957
450,8785317
451,8785637
452,8785958
453,8786277
454,8786637
455,8786957
456,8787326
457,8787644
458,8787959
459,8788277
460,8788650
461,8788959
462,8789318
463,8789637
464,8789959
465,8790280
466,8790651
467,8790968
468,8791325
469,8791645
470,8791959
471,8792283
472,8792652
473,8792972
474,8793319
475,8793640
476,8793963
477,8794280
478,8794648
479,8794976
480,8795324
481,8795639
482,8795962
483,8796280
484,8796653
485,8796968
486,8797350
487,8797638
488,8797959
489,8798279
490,8798648
491,8798968
492,8799318
493,8799639
494,8799960
495,8800278
496,8800647
497,8800972
498,8801319
499,8801638
500,8801959
501,8802279
502,8802647
503,8802969
504,8803320
505,8803639
506,8803960
507,8804279
508,8804641
509,8804970
510,8805320
511,8805639
512,8805959
513,8806279
514,8806651
515,8806971
516,8807321
517,8807638
518,8807960
519,8808288
520,8808640
521,8808965
522,8809319
523,8809638
524,8809958
525,8810278
526,8810649
527,8810972
528,8811318
529,8811639
530,8811961
531,8812280
532,8812652
533,8812970
534,8813321
535,8813639
536,8813959
537,8814279
538,8814649
539,8814968
540,8815320
541,8815642
542,8815959
543,8816280
544,8816652
545,8816970
546,8817319
547,8817639
548,8817960
549,8818279
550,8818654
551,8818971
552,8819327
553,8819640
554,8819960
555,8820279
556,8820652
557,8820966
558,8821319
559,8821638
560,8821960
561,8822281
562,8822650
563,8822967
564,8823318
565,8823639
566,8823960
567,8824278
568,8824639
569,8824970
570,8825318
571,8825639
572,8825958
573,8826278
574,8826650
575,8826971
576,8827319
577,8827639
578,8827960
579,8828280
580,8828649
581,8828970
582,8829321
583,8829639
584,8829962
585,8830280
586,8830650
587,8830970
588,8831321
589,8831641
590,8831964
591,8832278
592,8832651
593,8832972
594,8833319
595,8833638
596,8833960
597,8834280
598,8834651
599,8834969
600,8835320
601,8835639
602,8835958
603,8836279
604,8836651
605,8836970
606,8837319
607,8837641
608,8837960
609,8838281
610,8838655
611,8838970
612,8839320
613,8839639
614,8839965
615,8840280
616,8840649
617,8840970
618,8841320
619,8841640
620,8841959
621,8842280
622,8842652
623,8842972
624,8843320
625,8843640
626,8843959
627,8844339
628,8844651
629,8844970
630,8845320
631,8845639
632,8845962
633,8846280
634,8846653
635,8846969
636,8847319
637,8847641
638,8847959
639,8848280
640,8848651
641,8848967
642,8849320
643,8849640
644,8849967
645,8850279
646,8850650
647,8850971
648,8851320
649,8851640
650,8851961
651,8852290
652,8852649
653,8852970
654,8853325
655,8853640
656,8853966
657,8854283
658,8854651
659,8854971
660,8855320
661,8855640
662,8855964
663,8856281
664,8856652
665,8856971
666,8857320
667,8857639
668,8857961
669,8858280
670,8858652
671,8858970
672,8859333
673,8859640
674,8859960
675,8860280
676,8860650
677,8860972
678,8861320
679,8861640
680,8861960
681,8862280
682,8862650
683,8862971
684,8863323
685,8863639
686,8863959
687,8864279
688,8864650
689,8864970
690,8865319
691,8865643
692,8865959
693,8866279
694,8866653
695,8866970
696,8867320
697,8867639
698,8867960
699,8868281
700,8868649
701,8868968
702,8869322
703,8869641
704,8869962
705,8870281
706,8870648
707,8870970
708,8871321
709,8871646
710,8871960
711,8872282
712,8872655
713,8872964
714,8873333
715,8873644
716,8873961
717,8874280
718,8874652
719,8874972
720,8875328
721,8875642
722,8875963
723,8876280
724,8876651
725,8876971
726,8877323
727,8877641
728,8877964
729,8878281
730,8878651
731,8878975
732,8879321
733,8879641
734,8879996
735,8880285
736,8880648
737,8880975
738,8881321
739,8881640
740,8881962
741,8882281
742,8882646
743,8882981
744,8883326
745,8883641
746,8883961
747,8884280
748,8884648
749,8884968
750,8885321
751,8885639
752,8885961
753,8886281
754,8886649
755,8886972
756,8887325
757,8887642
758,8887961
759,8888283
760,8888651
761,8888972
762,8889327
763,8889642
764,8889961
765,8890284
766,8890650
767,8890962
768,8891331
769,8891646
770,8891965
771,8892281
772,8892647
773,8892972
774,8893321
775,8893642
776,8893961
777,8894282
778,8894644
779,8894969
780,8895321
781,8895640
782,8895964
783,8896280
784,8896651
785,8896971
786,8897321
787,8897639
788,8897960
789,8898280
790,8898649
791,8898963
792,8899322
793,8899641
794,8899963
795,8900281
796,8900650
797,8900968
798,8901323
799,8901642
800,8901966
801,8902281
802,8902646
803,8902971
804,8903322
805,8903643
806,8903966
807,8904282
808,8904655
809,8904969
810,8905321
811,8905641
812,8905961
813,8906281
814,8906645
815,8906968
816,8907322
817,8907643
818,8907962
819,8908281
820,8908650
821,8908968
822,8909321
823,8909641
824,8909960
825,8910283
826,8910647
827,8910969
828,8911321
829,8911643
830,8911961
831,8912281
832,8912641
833,8912967
834,8913327
835,8913646
836,8913966
837,8914287
838,8914654
839,8914969
840,8915321
841,8915640
842,8915960
843,8916281
844,8916648
845,8916972
846,8917321
847,8917640
848,8917960
849,8918280
850,8918651
851,8918970
852,8919323
853,8919641
854,8919964
855,8920281
856,8920651
857,8920971
858,8921290
859,8921643
860,8921962
861,8922282
862,8922652
863,8922970
864,8923292
865,8923646
866,8923962
867,8924281
868,8924650
869,8924969
870,8925287
871,8925653
872,8925971
873,8926281
874,8926644
875,8926969
876,8927322
877,8927641
878,8927961
879,8928283
880,8928648
881,8928962
882,8929322
883,8929641
884,8929961
885,8930281
886,8930660
887,8930962
888,8931289
889,8931651
890,8931971
891,8932282
892,8932657
893,8932968
894,8933289
895,8933641
896,8933962
897,8934283
898,8934650
899,8934971
900,8935287
901,8935642
902,8935963
903,8936281
904,8936651
905,8936975
906,8937323
907,8937647
908,8937962
909,8938281
910,8938652
911,8938963
912,8939321
913,8939641
914,8939961
915,8940282
916,8940641
917,8940962
918,8941288
919,8941647
920,8941963
921,8942283
922,8942652
923,8942966
924,8943288
925,8943647
926,8943963
927,8944290
928,8944650
929,8944969
930,8945290
931,8945643
932,8945964
933,8946282
934,8946651
935,8946971
936,8947291
937,8947643
938,8947962
939,8948292
940,8948650
941,8948975
942,8949287
943,8949642
944,8949963
945,8950283
946,8950650
947,8950970
948,8951290
949,8951645
950,8951963
951,8952284
952,8952651
953,8952968
954,8953290
955,8953647
956,8953964
957,8954282
958,8954649
959,8954969
960,8955285
961,8955648
962,8955978
963,8956288
964,8956647
965,8956967
966,8957287
967,8957648
968,8957966
969,8958287
970,8958646
971,8958972
972,8959291
973,8959643
974,8959963
975,8960283
976,8960646
977,8960970
978,8961288
979,8961642
980,8961968
981,8962282
982,8962651
983,8962969
984,8963298
985,8963645
986,8963963
987,8964283
988,8964650
989,8964966
990,8965290
991,8965646
992,8965967
993,8966282
994,8966651
995,8966970
996,8967290
997,8967643
998,8967964
999,8968284
1000,8968651
1001,8968969
1002,8969288
1003,8969642
1004,8969963
1005,8970283
1006,8970650
1007,8970971
1008,8971290
1009,8971644
1010,8971964
1011,8972287
1012,8972666
1013,8972978
1014,8973294
1015,8973643
1016,8973964
1017,8974285
1018,8974651
1019,8974969
1020,8975284
1021,8975646
1022,8975966
1023,8976284
1024,8976650
1025,8976970
1026,8977294
1027,8977643
1028,8977964
1029,8978288
1030,8978650
1031,8978970
1032,8979296
1033,8979643
1034,8979965
1035,8980283
1036,8980649
1037,8980967
1038,8981290
1039,8981654
1040,8981967
1041,8982288
1042,8982661
1043,8982970
1044,8983293
1045,8983643
1046,8983963
1047,8984283
1048,8984650
1049,8984971
1050,8985289
1051,8985643
1052,8985964
1053,8986284
1054,8986650
1055,8986970
1056,8987289
1057,8987652
1058,8987964
1059,8988282
1060,8988650
1061,8988969
1062,8989287
1063,8989648
1064,8989969
1065,8990290
1066,8990650
1067,8990970
1068,8991291
1069,8991643
1070,8991968
1071,8992284
1072,8992657
1073,8992965
1074,8993290
1075,8993644
1076,8993967
1077,8994291
1078,8994667
1079,8994970
1080,8995291
1081,8995646
1082,8995964
1083,8996284
1084,8996657
1085,8996970
1086,8997291
1087,8997643
1088,8997964
1089,8998285
1090,8998651
1091,8998970
1092,8999290
1093,8999643
1094,8999971
1095,9000285
1096,9000651
1097,9000971
1098,9001291
1099,9001649
1100,9001973
1101,9002287
1102,9002656
1103,9002966
1104,9003288
1105,9003644
1106,9003963
1107,9004286
1108,9004650
1109,9004972
1110,9005287
1111,9005644
1112,9005964
1113,9006287
1114,9006648
1115,9006970
1116,9007290
1117,9007646
1118,9007964
1119,9008293
1120,9008647
1121,9008972
1122,9009295
1123,9009644
1124,9009964
1125,9010287
1126,9010651
1127,9010970
1128,9011295
1129,9011643
1130,9011964
1131,9012286
1132,9012647
1133,9012968
1134,9013286
1135,9013648
1136,9013965
1137,9014285
1138,9014652
1139,9014972
1140,9015291
1141,9015643
1142,9015964
1143,9016283
1144,9016655
1145,9016979
1146,9017293
1147,9017647
1148,9017963
1149,9018284
1150,9018653
1151,9018971
1152,9019292
1153,9019645
1154,9019965
1155,9020283
1156,9020657
1157,9020971
1158,9021292
1159,9021644
1160,9021963
1161,9022283
1162,9022668
1163,9022971
1164,9023292
1165,9023643
1166,9023970
1167,9024289
1168,9024654
1169,9024970
1170,9025298
1171,9025643
1172,9025964
1173,9026288
1174,9026659
1175,9026971
1176,9027292
1177,9027644
1178,9027963
1179,9028284
1180,9028652
1181,9028970
1182,9029290
1183,9029651
1184,9029968
1185,9030285
1186,9030653
1187,9030970
1188,9031291
1189,9031644
1190,9031964
1191,9032284
1192,9032646
1193,9032978
1194,9033291
1195,9033644
1196,9033963
1197,9034283
1198,9034651
1199,9034970
1200,9035290
1201,9035643
1202,9035964
1203,9036283
1204,9036650
1205,9036970
1206,9037290
1207,9037644
1208,9037962
1209,9038283
1210,9038652
1211,9038977
1212,9039291
1213,9039643
1214,9039964
1215,9040283
1216,9040652
1217,9040968
1218,9041285
1219,9041646
1220,9041964
1221,9042284
1222,9042653
1223,9042970
1224,9043285
1225,9043644
1226,9043964
1227,9044286
1228,9044658
1229,9044975
1230,9045292
1231,9045651
1232,9045965
1233,9046287
1234,9046649
1235,9046970
1236,9047290
1237,9047659
1238,9047967
1239,9048284
1240,9048651
1241,9048971
1242,9049291
1243,9049648
1244,9049965
1245,9050286
1246,9050650
1247,9050972
1248,9051297
1249,9051647
1250,9051965
1251,9052285
1252,9052652
1253,9052972
1254,9053289
1255,9053644
1256,9053964
1257,9054283
1258,9054653
1259,9054971
1260,9055291
1261,9055643
1262,9055964
1263,9056283
1264,9056650
1265,9056971
1266,9057285
1267,9057643
1268,9057964
1269,9058283
1270,9058650
1271,9058968
1272,9059291
1273,9059648
1274,9059965
1275,9060284
1276,9060651
1277,9060970
1278,9061291
1279,9061645
1280,9061966
1281,9062285
1282,9062654
1283,9062967
1284,9063290
1285,9063655
1286,9063965
1287,9064285
1288,9064655
1289,9064971
1290,9065291
1291,9065645
1292,9065965
1293,9066285
1294,9066651
1295,9066974
1296,9067294
1297,9067646
1298,9067968
1299,9068285
1300,9068654
1301,9068976
1302,9069290
1303,9069652
1304,9070007
1305,9070286
1306,9070654
1307,9070973
1308,9071291
1309,9071644
1310,9071991
1311,9072286
1312,9072657
1313,9072976
1314,9073290
1315,9073646
1316,9073965
1317,9074285
1318,9074652
1319,9074972
1320,9075292
1321,9075646
1322,9075968
1323,9076285
1324,9076650
1325,9076971
1326,9077289
1327,9077646
1328,9077965
1329,9078286
1330,9078651
1331,9078967
1332,9079286
1333,9079646
1334,9079965
1335,9080286
1336,9080661
1337,9080976
1338,9081294
1339,9081652
1340,9081965
1341,9082284
1342,9082666
1343,9082978
1344,9083302
1345,9083660
1346,9083965
1347,9084292
1348,9084658
1349,9084966
1350,9085286
1351,9085646
1352,9085966
1353,9086286
1354,9086652
1355,9086971
1356,9087294
1357,9087657
1358,9087966
1359,9088287
1360,9088648
1361,9088966
1362,9089302
1363,9089646
1364,9089966
1365,9090300
1366,9090655
1367,9090970
1368,9091287
1369,9091646
1370,9091978
1371,9092287
1372,9092655
1373,9092970
1374,9093288
1375,9093650
1376,9093966
1377,9094286
1378,9094648
1379,9094968
1380,9095287
1381,9095647
1382,9095966
1383,9096285
1384,9096647
1385,9096968
1386,9097287
1387,9097653
1388,9097965
1389,9098287
1390,9098651
1391,9098968
1392,9099296
1393,9099646
1394,9099965
1395,9100286
1396,9100655
1397,9100975
1398,9101290
1399,9101651
1400,9101966
1401,9102286
1402,9102657
1403,9102969
1404,9103287
1405,9103661
1406,9103966
1407,9104288
1408,9104657
1409,9104971
1410,9105290
1411,9105645
1412,9105966
1413,9106287
1414,9106649
1415,9106967
1416,9107287
1417,9107663
1418,9107969
1419,9108286
1420,9108665
1421,9108970
1422,9109289
1423,9109648
1424,9109974
1425,9110287
1426,9110648
1427,9110968
1428,9111287
1429,9111651
1430,9111965
1431,9112287
1432,9112651
1433,9112979
1434,9113295
1435,9113648
1436,9113968
1437,9114285
1438,9114651
1439,9114968
1440,9115288
1441,9115655
1442,9115965
1443,9116286
1444,9116648
1445,9116967
1446,9117288
1447,9117662
1448,9117966
1449,9118287
1450,9118646
1451,9118971
1452,9119287
1453,9119651
1454,9119970
1455,9120286
1456,9120651
1457,9120968
1458,9121287
1459,9121650
1460,9121965
1461,9122287
1462,9122655
1463,9122975
1464,9123290
1465,9123646
1466,9123966
1467,9124286
1468,9124647
1469,9124969
1470,9125287
1471,9125647
1472,9125967
1473,9126292
1474,9126653
1475,9126972
1476,9127291
1477,9127647
1478,9127968
1479,9128287
1480,9128653
1481,9128972
1482,9129290
1483,9129647
1484,9129971
1485,9130286
1486,9130654
1487,9130972
1488,9131292
1489,9131649
1490,9131967
1491,9132290
1492,9132650
1493,9132971
1494,9133291
1495,9133646
1496,9133967
1497,9134286
1498,9134649
1499,9134970
1500,9135289
1501,9135647
1502,9135968
1503,9136291
1504,9136658
1505,9136971
1506,9137291
1507,9137647
1508,9137971
1509,9138287
1510,9138650
1511,9138969
1512,9139289
1513,9139650
1514,9139968
1515,9140286
1516,9140653
1517,9140971
1518,9141289
1519,9141651
1520,9141967
1521,9142286
1522,9142650
1523,9142971
1524,9143291
1525,9143646
1526,9143966
1527,9144287
1528,9144651
1529,9144969
1530,9145289
1531,9145645
1532,9145966
1533,9146287
1534,9146653
1535,9146974
1536,9147290
1537,9147647
1538,9147968
1539,9148286
1540,9148657
1541,9148969
1542,9149287
1543,9149648
1544,9149966
1545,9150287
1546,9150647
1547,9150967
1548,9151287
1549,9151646
1550,9151967
1551,9152286
1552,9152652
1553,9152972
1554,9153290
1555,9153646
1556,9153966
1557,9154287
1558,9154647
1559,9154967
1560,9155288
1561,9155647
1562,9155967
1563,9156287
1564,9156649
1565,9156967
1566,9157287
1567,9157647
1568,9157966
1569,9158288
1570,9158653
1571,9158976
1572,9159290
1573,9159649
1574,9159967
1575,9160287
1576,9160649
1577,9160967
1578,9161296
1579,9161646
1580,9161966
1581,9162286
1582,9162649
1583,9162970
1584,9163289
1585,9163648
1586,9163968
1587,9164290
1588,9164650
1589,9164968
1590,9165292
1591,9165648
1592,9165967
1593,9166289
1594,9166648
1595,9166974
1596,9167293
1597,9167651
1598,9167968
1599,9168287
1600,9168650
1601,9168973
1602,9169290
1603,9169648
1604,9169967
1605,9170288
1606,9170650
1607,9170971
1608,9171297
1609,9171650
1610,9171968
1611,9172287
1612,9172650
1613,9172970
1614,9173289
1615,9173650
1616,9173972
1617,9174290
1618,9174651
1619,9174969
1620,9175291
1621,9175648
1622,9175967
1623,9176354
1624,9176648
1625,9176968
1626,9177288
1627,9177647
1628,9177967
1629,9178286
1630,9178648
1631,9178970
1632,9179288
1633,9179648
1634,9179968
1635,9180288
1636,9180651
1637,9180976
1638,9181289
1639,9181648
1640,9181974
1641,9182287
1642,9182651
1643,9182973
1644,9183291
1645,9183647
1646,9183970
1647,9184291
1648,9184651
1649,9184969
1650,9185288
1651,9185647
1652,9185967
1653,9186292
1654,9186658
1655,9186980
1656,9187292
1657,9187651
1658,9187973
1659,9188294
1660,9188652
1661,9188972
1662,9189293
1663,9189649
1664,9189969
1665,9190288
1666,9190654
1667,9190975
1668,9191293
1669,9191649
1670,9191968
1671,9192289
1672,9192649
1673,9192970
1674,9193291
1675,9193649
1676,9193968
1677,9194288
1678,9194652
1679,9194972
1680,9195292
1681,9195648
1682,9195968
1683,9196288
1684,9196652
1685,9196983
1686,9197293
1687,9197655
1688,9197970
1689,9198288
1690,9198652
1691,9198972
1692,9199298
1693,9199651
1694,9199969
1695,9200288
1696,9200654
1697,9200973
1698,9201292
1699,9201647
1700,9201969
1701,9202288
1702,9202654
1703,9202974
1704,9203307
1705,9203649
1706,9203967
1707,9204290
1708,9204653
1709,9204972
1710,9205295
1711,9205646
1712,9205967
1713,9206292
1714,9206651
1715,9206969
1716,9207288
1717,9207650
1718,9207968
1719,9208286
1720,9208651
1721,9208971
1722,9209289
1723,9209647
1724,9209967
1725,9210288
1726,9210649
1727,9210970
1728,9211289
1729,9211648
1730,9211971
1731,9212290
1732,9212652
1733,9212973
1734,9213293
1735,9213658
1736,9213967
1737,9214289
1738,9214652
1739,9214972
1740,9215293
1741,9215650
1742,9215969
1743,9216288
1744,9216653
1745,9216975
1746,9217291
1747,9217657
1748,9217968
1749,9218289
1750,9218665
1751,9218980
1752,9219293
1753,9219656
1754,9219969
1755,9220290
1756,9220652
1757,9220971
1758,9221292
1759,9221650
1760,9221971
1761,9222290
1762,9222652
1763,9222970
1764,9223290
1765,9223655
1766,9223967
1767,9224287
1768,9224652
1769,9224973
1770,9225290
1771,9225648
1772,9225983
1773,9226289
1774,9226656
1775,9226971
1776,9227292
1777,9227650
1778,9227968
1779,9228290
1780,9228651
1781,9228971
1782,9229290
1783,9229649
1784,9229972
1785,9230289
1786,9230652
1787,9230972
1788,9231291
1789,9231649
1790,9231976
1791,9232289
1792,9232660
1793,9232971
1794,9233292
1795,9233656
1796,9233970
1797,9234292
1798,9234653
1799,9234971
1800,9235291
1801,9235651
1802,9235979
1803,9236289
1804,9236650
1805,9236968
1806,9237290
1807,9237648
1808,9237968
1809,9238294
1810,9238650
1811,9238969
1812,9239289
1813,9239648
1814,9239970
1815,9240288
1816,9240652
1817,9240971
1818,9241293
1819,9241648
1820,9241968
1821,9242295
1822,9242651
1823,9242971
1824,9243290
1825,9243648
1826,9243969
1827,9244293
1828,9244650
1829,9244971
1830,9245290
1831,9245650
1832,9245970
1833,9246290
1834,9246653
1835,9246974
1836,9247294
1837,9247652
1838,9247970
1839,9248295
1840,9248650
1841,9248970
1842,9249289
1843,9249650
1844,9249970
1845,9250289
1846,9250656
1847,9250973
1848,9251294
1849,9251652
1850,9251970
1851,9252289
1852,9252651
1853,9252971
1854,9253291
1855,9253649
1856,9253970
1857,9254290
1858,9254652
1859,9254971
1860,9255292
1861,9255650
1862,9255970
1863,9256290
1864,9256656
1865,9256974
1866,9257294
1867,9257650
1868,9257969
1869,9258290
1870,9258651
1871,9258971
1872,9259292
1873,9259650
1874,9259973
1875,9260290
1876,9260652
1877,9260975
1878,9261291
1879,9261650
1880,9261969
1881,9262291
1882,9262651
1883,9262972
1884,9263292
1885,9263652
1886,9263971
1887,9264292
1888,9264653
1889,9264971
1890,9265292
1891,9265650
1892,9265972
1893,9266291
1894,9266653
1895,9266970
1896,9267292
1897,9267649
1898,9267971
1899,9268290
1900,9268652
1901,9268973
1902,9269290
1903,9269649
1904,9269970
1905,9270288
1906,9270660
1907,9270970
1908,9271290
1909,9271651
1910,9271969
1911,9272289
1912,9272656
1913,9272974
1914,9273292
1915,9273653
1916,9273971
1917,9274290
1918,9274654
1919,9274977
1920,9275291
1921,9275655
1922,9275969
1923,9276288
1924,9276653
1925,9276973
1926,9277291
1927,9277651
1928,9277970
1929,9278293
1930,9278653
1931,9278972
1932,9279291
1933,9279650
1934,9279970
1935,9280292
1936,9280651
1937,9280973
1938,9281294
1939,9281651
1940,9281970
1941,9282293
1942,9282665
1943,9282973
1944,9283292
1945,9283651
1946,9283970
1947,9284290
1948,9284652
1949,9284972
1950,9285293
1951,9285653
1952,9285970
1953,9286289
1954,9286654
1955,9286974
1956,9287296
1957,9287650
1958,9287971
1959,9288290
1960,9288655
1961,9288973
1962,9289290
1963,9289650
1964,9289970
1965,9290289
1966,9290656
1967,9290972
1968,9291291
1969,9291650
1970,9291970
1971,9292291
1972,9292653
1973,9292970
1974,9293290
1975,9293649
1976,9293968
1977,9294290
1978,9294650
1979,9294970
1980,9295290
1981,9295651
1982,9295973
1983,9296290
1984,9296653
1985,9296975
1986,9297293
1987,9297650
1988,9297970
1989,9298294
1990,9298659
1991,9298980
1992,9299292
1993,9299651
1994,9299970
1995,9300291
1996,9300656
1997,9300972
1998,9301291
1999,9301649
2000,9301970
2001,9302290
2002,9302653
2003,9302975
2004,9303292
2005,9303652
2006,9303970
2007,9304290
2008,9304656
2009,9304987
2010,9305292
2011,9305650
2012,9305972
2013,9306290
2014,9306651
2015,9306971
2016,9307292
2017,9307650
2018,9307971
2019,9308290
2020,9308651
2021,9308972
2022,9309291
2023,9309650
2024,9309970
2025,9310290
2026,9310653
2027,9310971
2028,9311333
2029,9311650
2030,9311970
2031,9312289
2032,9312651
2033,9312971
2034,9313292
2035,9313652
2036,9313970
2037,9314291
2038,9314656
2039,9314972
2040,9315298
2041,9315651
2042,9315971
2043,9316291
2044,9316653
2045,9316976
2046,9317291
2047,9317649
2048,9317970
2049,9318292
2050,9318658
2051,9318973
2052,9319294
2053,9319654
2054,9319971
2055,9320295
2056,9320652
2057,9320973
2058,9321297
2059,9321654
2060,9321971
2061,9322291
2062,9322653
2063,9322972
2064,9323294
2065,9323652
2066,9323971
2067,9324309
2068,9324652
2069,9324976
2070,9325297
2071,9325659
2072,9325974
2073,9326291
2074,9326653
2075,9326972
2076,9327292
2077,9327656
2078,9327972
2079,9328291
2080,9328652
2081,9328974
2082,9329292
2083,9329670
2084,9329974
2085,9330293
2086,9330657
2087,9330981
2088,9331292
2089,9331654
2090,9331971
2091,9332290
2092,9332661
2093,9332997
2094,9333294
2095,9333654
2096,9333976
2097,9334293
2098,9334654
2099,9334973
2100,9335293
2101,9335652
2102,9335970
2103,9336291
2104,9336652
2105,9336972
2106,9337292
2107,9337650
2108,9337970
2109,9338290
2110,9338652
2111,9338972
2112,9339291
2113,9339653
2114,9339972
2115,9340291
2116,9340653
2117,9340976
2118,9341291
2119,9341650
2120,9341970
2121,9342290
2122,9342655
2123,9342972
2124,9343293
2125,9343654
2126,9343972
2127,9344291
2128,9344652
2129,9344973
2130,9345292
2131,9345657
2132,9345978
2133,9346290
2134,9346653
2135,9346975
2136,9347291
2137,9347653
2138,9347973
2139,9348294
2140,9348652
