timestamp,compass
8781065,167.65
8782095,164.42
8783118,164.02
8784145,163.69
8785170,167.71
8786196,170.99
8787224,171.18
8788251,166.71
8789285,166.80
8790308,167.07
8791347,170.83
8792356,174.62
8793386,170.71
8794413,169.66
8795441,171.20
8796463,167.88
8797489,167.46
8798515,168.07
8799541,169.07
8800575,168.44
8801597,170.56
8802623,168.89
8803668,169.98
8804678,170.65
8805702,171.98
8806734,170.92
8807755,171.94
8808786,169.44
8809816,171.74
8810836,169.76
8811862,169.01
8812891,170.32
8813915,173.96
8814940,176.63
8815977,172.79
8816995,170.45
8818022,169.81
8819054,170.90
8820075,174.52
8821102,176.42
8822138,172.71
8823157,171.13
8824181,171.66
8825217,172.50
8826235,175.59
8827260,178.43
8828291,177.36
8829324,174.43
8830339,170.99
8831368,170.25
8832394,173.90
8833419,179.48
8834458,177.28
8835473,174.43
8836500,172.53
8837530,171.11
8838554,174.90
8839580,179.55
8840607,176.30
8841641,173.22
8842660,170.62
8843695,170.97
8844713,171.59
8845739,176.52
8846770,179.65
8847795,178.01
8848829,172.77
8849847,171.08
8850894,172.61
8851899,177.61
8852927,179.58
8853954,177.23
8854981,172.77
8856017,171.00
8857034,173.00
8858058,177.68
8859102,179.26
8860111,176.44
8861138,172.84
8862176,173.39
8863193,171.21
8864219,173.96
8865246,175.30
8866284,176.25
8867300,172.67
8868327,172.67
8869357,170.32
8870381,174.04
8871405,175.46
8872442,175.57
8873456,171.82
8874486,171.78
8875512,170.32
8876538,173.72
8877567,171.22
8878592,171.82
8879616,172.14
8880658,174.88
8881681,174.13
8882697,170.60
8883724,169.66
8884751,170.93
8885777,171.11
8886807,172.71
8887830,171.74
8888859,170.21
8889884,169.06
8890911,169.75
8891936,169.29
8892974,171.23
8893989,169.54
8895020,171.20
8896044,167.29
8897071,165.63
8898097,166.04
8899145,170.63
8900151,174.06
8901175,168.11
8902202,164.57
8903228,163.64
8904256,164.62
8905283,168.97
8906310,172.14
8907345,165.95
8908363,162.21
8909388,161.27
8910414,163.11
8911442,164.13
8912468,169.16
8913498,169.30
8914521,164.89
8915550,159.66
8916575,159.03
8917601,162.03
8918628,167.70
8919656,166.61
8920689,161.60
8921708,157.30
8922735,157.37
8923773,161.22
8924787,166.34
8925814,163.92
8926839,159.85
8927867,155.09
8928905,155.99
8929932,154.77
8930947,161.96
8931979,161.77
8933000,158.55
8934026,152.87
8935057,155.46
8936079,154.95
8937106,160.89
8938140,163.99
8939158,162.56
8940184,156.34
8941213,154.64
8942254,155.21
8943265,159.73
8944308,162.38
8945317,156.49
8946344,156.39
8947373,158.76
8948399,155.46
8949424,155.58
8950471,155.67
8951477,156.30
8952505,154.52
8953536,156.06
8954567,152.98
8955583,154.83
8956611,155.56
8957639,155.84
8958669,153.49
8959697,153.81
8960716,150.82
8961742,154.17
8962771,149.21
8963796,149.70
8964823,152.31
8965853,156.56
8966876,157.10
8967903,151.00
8968929,148.95
8969966,149.83
8970988,151.42
8972018,156.16
8973035,156.24
8974062,150.77
8975096,149.16
8976116,150.20
8977141,151.83
8978172,155.63
8979194,158.89
8980222,154.61
8981252,150.87
8982288,148.01
8983311,149.39
8984335,153.36
8985355,159.03
8986381,154.77
8987408,150.21
8988434,147.45
8989462,149.35
8990493,155.09
8991574,160.24
8992541,155.77
8993567,152.79
8994594,151.84
8995619,153.94
8996657,156.71
8997698,163.93
8998698,164.79
8999727,161.81
9000755,156.73
9001781,157.36
9002808,160.09
9003833,166.22
9004859,168.82
9005885,164.86
9006914,160.65
9007941,160.77
9008967,163.73
9009993,169.85
9011018,171.50
9012046,167.75
9013070,165.70
9014097,167.21
9015140,164.45
9016151,170.09
9017178,172.46
9018204,171.62
9019230,168.67
9020264,169.29
9021296,167.69
9022310,174.09
9023350,175.63
9024367,175.10
9025390,171.82
9026416,172.27
9027463,171.59
9028470,177.52
9029522,181.62
9030524,176.20
9031551,176.70
9032577,180.67
9033612,176.45
9034630,176.17
9035667,178.49
9036695,179.75
9037711,181.15
9038736,183.81
9039763,179.75
9040794,181.84
9041815,184.08
9042851,184.08
9043870,183.71
9044896,186.74
9045933,180.90
9046951,182.57
9047989,182.57
9049005,182.48
9050037,182.48
9051057,186.43
9052097,189.18
9053109,181.89
9054145,179.35
9055164,180.55
9056193,182.66
9057216,187.20
9058244,188.89
9059269,184.23
9060303,180.43
9061325,181.26
9062350,182.22
9063378,188.11
9064404,191.54
9065457,189.81
9066458,183.96
9067484,180.26
9068509,178.57
9069536,184.89
9070563,184.22
9071592,182.87
9072617,182.93
9073665,183.61
9074674,183.80
9075699,182.11
9076725,185.13
9077751,185.73
9078776,183.66
9079806,179.03
9080828,179.18
9081856,182.36
9082899,184.89
9083911,182.29
9084937,181.60
9085990,179.50
9086990,178.69
9088030,178.09
9089055,179.38
9090068,169.58
9091098,164.01
9092138,154.00
9093149,150.24
9094184,154.87
9095203,160.36
9096229,154.50
9097255,153.44
9098298,150.86
9099313,159.18
9100335,157.17
9101377,152.96
9102389,145.27
9103415,143.20
9104441,144.11
9105467,148.92
9106495,146.99
9107532,146.85
9108547,146.89
9109574,147.43
9110602,151.58
9111626,158.63
9112661,157.16
9113692,159.16
9114708,157.59
9115774,151.48
9116762,154.06
9117793,167.74
9118814,174.07
9119851,170.90
9120866,163.57
9121892,165.25
9122919,166.62
9123946,178.21
9124981,181.44
9126002,177.46
9127026,170.85
9128052,172.48
9129079,175.08
9130107,184.53
9131144,186.17
9132174,183.15
9133188,176.39
9134212,172.65
9135240,171.17
9136265,180.06
9137296,183.61
9138319,179.88
9139347,167.51
9140372,162.22
9141398,161.44
9142424,171.87
9143457,175.61
9144479,172.49
9145506,160.04
9146532,156.32
9147558,157.41
9148587,167.21
9149613,169.74
9150654,167.85
9151664,162.60
9152693,155.12
9153718,154.83
9154745,160.94
9155774,166.80
9156814,166.23
9157824,159.21
9158850,151.38
9159878,153.35
9160905,160.63
9161932,167.17
9162957,167.53
9163989,158.41
9165009,151.13
9166038,158.52
9167062,159.11
9168093,161.92
9169116,159.72
9170144,157.81
9171170,155.77
9172195,160.52
9173222,161.24
9174252,164.81
9175294,164.05
9176301,162.65
9177327,161.11
9178357,165.68
9179382,166.52
9180412,169.73
9181436,169.24
9182461,166.24
9183488,161.69
9184515,171.87
9185540,172.27
9186567,169.65
9187594,164.81
9188624,165.42
9189657,167.91
9190675,178.78
9191701,178.12
9192734,176.33
9193754,173.37
9194789,173.07
9195807,174.08
9196834,183.59
9197860,181.61
9198887,180.71
9199913,179.31
9200941,174.00
9201988,176.87
9202997,187.43
9204022,193.08
9205046,188.56
9206073,178.03
9207100,176.57
9208131,181.30
9209153,191.32
9210179,193.49
9211210,188.38
9212233,181.23
9213261,179.87
9214299,182.30
9215314,192.69
9216346,194.92
9217372,196.92
9218392,188.71
9219418,184.71
9220448,187.34
9221474,196.11
9222499,201.96
9223529,202.62
9224552,193.90
9225581,190.25
9226607,190.81
9227634,198.77
9228662,205.63
9229688,204.09
9230714,193.28
9231740,191.68
9232766,190.58
9233794,199.47
9234819,200.77
9235854,199.73
9236874,196.15
9237901,191.50
9238930,191.69
9239953,193.64
9240983,196.62
9242016,194.17
9243049,191.15
9244061,185.86
9245086,184.06
9246113,187.81
9247144,193.08
9248173,190.61
9249193,186.57
9250219,180.77
9251246,186.00
9252275,184.33
9253305,183.90
9254342,179.68
9255357,177.86
9256381,177.36
9257407,180.58
9258437,179.36
9259459,180.38
9260487,176.22
9261514,174.73
9262539,174.39
9263567,176.62
9264593,175.51
9265620,176.51
9266672,172.73
9267692,171.39
9268699,168.76
9269726,175.21
9270752,175.60
9271791,171.68
9272819,164.34
9273832,163.10
9274858,165.59
9275885,174.19
9276912,174.85
9277938,172.32
9278988,166.52
9279991,166.01
9281029,168.14
9282045,176.38
9283072,176.19
9284105,174.16
9285130,170.56
9286151,167.86
9287178,171.55
9288209,180.22
9289232,185.95
9290257,184.41
9291311,175.53
9292333,172.32
9293348,173.70
9294381,183.85
9295390,188.14
9296424,186.08
9297459,177.53
9298472,176.94
9299498,178.94
9300524,189.00
9301551,193.92
9302577,195.09
9303612,188.54
9304631,183.84
9305686,185.31
9306685,190.68
9307709,196.23
9308736,197.88
9309776,190.84
9310810,186.89
9311818,188.39
9312842,193.63
9313870,197.05
9314896,196.42
9315932,189.79
9316952,186.84
9317981,187.73
9319005,225.01
9320032,196.25
9321058,194.76
9322084,189.53
9323110,187.78
9324141,187.91
9325166,189.81
9326191,193.65
9327219,195.13
9328250,191.29
9329269,192.57
9330317,190.27
9331328,190.79
9332352,191.47
9333377,191.81
9334404,185.78
9335430,178.82
9336457,195.91
9337486,198.46
9338510,195.81
9339536,196.96
9340567,197.04
9341591,199.21
9342618,201.68
9343656,199.76
9344682,197.60
9345699,196.37
9346732,194.67
9347751,195.03
9348778,201.29
9349805,199.70
9350830,200.97
9351857,198.78
9352893,197.85
9353911,198.57
9355008,203.32
9355972,201.58
9356993,200.51
9358023,201.01
9359051,201.13
9360071,201.27
9361098,201.13
9362139,201.13
9363156,201.03
9364177,201.01
9365216,201.15
9366232,201.05
9367260,201.29
9368285,201.03
9369320,201.13
9370338,201.15
9371374,201.15
9372392,201.15
9373418,201.27
9374445,201.05
9375473,201.15
9376499,201.17
9377531,201.03
9378553,201.13
9379578,201.17
9380608,201.01
9381632,201.13
9382667,201.13
9383686,201.17
9384712,200.99
9385738,201.15
