timestamp,compass
4137590,190.51
4138618,188.37
4139643,189.47
4140679,187.00
4141699,186.25
4142723,182.10
4143752,186.93
4144778,190.34
4145805,191.04
4146832,187.69
4147856,186.53
4148900,183.17
4149911,188.93
4150938,192.27
4151964,192.96
4152992,188.10
4154019,185.69
4155045,182.95
4156070,184.78
4157099,185.19
4158123,187.70
4159151,187.74
4160239,189.67
4161232,186.98
4162232,184.78
4163256,185.01
4164285,186.39
4165321,185.59
4166354,187.84
4167368,183.68
4168391,182.82
4169418,184.54
4170454,186.03
4171469,184.89
4172514,186.07
4173524,189.62
4174549,183.87
4175595,180.18
4176610,181.00
4177633,181.28
4178671,185.06
4179687,188.59
4180710,181.35
4181743,178.36
4182766,179.29
4183801,179.74
4184817,182.92
4185844,185.51
4186890,178.80
4187901,175.45
4188933,176.78
4189952,174.14
4190977,177.54
4192013,182.77
4193030,182.67
4194057,177.98
4195096,172.61
4196110,171.22
4197151,175.01
4198167,180.35
4199190,179.74
4200240,174.34
4201308,169.27
4202270,168.19
4203297,173.14
4204363,177.61
4205350,174.97
4206376,172.57
4207410,169.21
4208532,167.19
4209456,166.23
4210485,172.84
4211524,174.73
4212540,174.76
4213572,168.81
4214594,167.20
4215625,167.36
4216669,173.17
4217679,176.90
4218695,174.98
4219722,169.36
4220767,168.03
4221797,169.75
4222803,176.79
4223829,172.13
4224856,173.85
4225894,173.49
4226965,175.08
4227937,170.29
4228963,173.24
4229992,176.09
4231019,176.79
4232094,175.89
4233071,177.72
4234097,171.32
4235123,176.05
4236149,179.30
4237185,179.93
4238213,178.04
4239234,178.59
4240255,173.76
4241282,178.59
4242311,176.61
4243336,178.08
4244364,180.27
4245392,184.79
4246437,184.74
4247443,178.88
4248468,178.25
4249494,180.60
4250555,183.40
4251549,186.63
4252609,184.27
4253606,180.64
4254633,180.42
4255674,181.85
4256706,182.46
4257719,182.73
4258748,188.61
4259791,185.43
4260788,180.23
4261830,174.93
4262839,176.69
4263871,181.71
4264910,186.39
4265922,181.79
4266951,177.04
4267974,177.27
4269006,178.93
4270031,182.10
4271054,187.85
4272081,181.74
4273110,177.79
4274151,177.69
4275162,178.53
4276189,179.77
4277233,186.54
4278241,189.48
4279266,185.38
4280309,179.75
4281331,178.53
4282350,180.61
4283374,187.53
4284401,187.75
4285427,183.15
4286469,177.79
4287490,175.92
4288508,178.85
4289547,184.32
4290563,183.66
4291718,180.38
4292618,176.90
4293639,175.73
4294679,171.57
4295696,178.20
4296720,177.93
4297748,177.72
4298774,173.45
4299820,171.56
4300830,168.39
4301852,173.66
4302880,175.78
4303922,175.78
4304933,170.19
4305958,168.43
4306994,166.97
4308014,173.62
4309039,167.30
4310066,169.38
4311094,169.67
4312123,171.39
4313150,166.89
4314172,164.99
4315198,165.82
4316234,167.42
4317253,167.30
4318279,168.78
4319326,163.29
4320341,162.72
4321365,164.49
4322384,165.79
4323428,165.00
4324444,166.03
4325479,165.98
4326495,162.54
4327518,158.45
4328544,159.58
4329577,161.25
4330597,165.73
4331629,168.46
4332653,160.22
4333675,156.90
4334702,158.32
4335731,160.73
4336780,165.23
4337791,166.71
4338814,159.52
4339836,157.09
4340863,158.26
4341917,159.85
4342917,161.14
4343951,167.41
4344969,166.72
4346000,161.11
4347022,156.74
4348063,156.30
4349074,161.41
4350112,167.32
4351130,165.49
4352156,159.96
4353182,156.18
4354223,156.22
4355241,161.93
4356272,168.02
4357309,164.66
4358316,158.79
4359342,156.59
4360368,159.04
4361412,159.38
4362427,166.52
4363446,170.25
4364475,168.43
4365505,162.73
4366527,162.04
4367562,163.47
4368597,172.18
4369608,174.22
4370633,172.16
4371659,167.38
4372750,167.86
4373713,170.41
4374745,178.09
4375767,183.17
4376794,178.23
4377819,179.05
4378845,183.26
4379878,176.70
4380915,180.51
4381931,180.00
4382954,178.66
4383994,181.19
4385004,184.03
4386032,177.49
4387068,182.87
4388089,187.79
4389116,187.46
4390161,187.62
4391170,192.87
4392193,188.96
4393235,197.33
4394246,194.34
4395278,196.60
4396319,199.68
4397334,206.17
4398363,199.24
4399381,199.32
4400406,200.13
4401437,200.43
4402467,200.41
4403486,200.18
4404514,200.01
4405539,200.16
4406568,200.01
4407594,200.16
4408623,200.13
4409646,200.28
4410690,199.67
4411728,201.81
4412730,199.47
4413754,194.16
4414788,194.79
4415807,198.09
4416835,204.77
4417860,205.67
4418910,198.44
4419913,194.83
4420947,198.28
4421975,198.87
4422993,203.15
4424043,202.03
4425075,196.26
4426075,190.19
4427101,190.96
4428163,187.98
4429153,194.89
4430189,198.34
4431238,195.80
4432236,186.29
4433271,180.63
4434296,183.04
4435322,186.51
4436351,190.95
4437379,187.33
4438396,176.56
4439422,168.69
4440447,172.12
4441474,180.65
4442506,183.46
4443537,177.30
4444604,166.10
4445582,167.06
4446644,163.53
4447633,169.14
4448659,176.35
4449688,177.06
4450725,171.69
4451761,165.21
4452767,163.67
4453794,169.74
4454832,176.04
4455854,176.56
4456873,168.50
4457916,159.81
4458927,157.83
4459956,165.49
4461012,170.78
4462007,162.26
4463031,161.05
4464059,161.14
4465092,157.62
4466116,156.81
4467149,160.66
4468166,163.33
4469193,161.58
4470229,160.81
4471246,168.74
4472271,167.21
4473318,178.27
4474327,177.22
4475351,177.08
4476378,175.18
4477412,175.53
4478431,172.73
4479468,174.97
4480492,170.48
4481511,172.93
4482547,176.60
4483564,183.74
4484595,179.87
4485618,177.56
4486658,177.05
4487671,179.06
4488704,182.31
4489727,187.53
4490753,183.30
4491781,181.56
4492805,180.17
4493832,181.18
4494858,184.83
4495903,189.69
4496918,194.12
4497952,187.54
4498965,180.01
4499994,182.37
4501048,184.95
4502046,192.21
4503072,195.55
4504098,188.69
4505124,181.82
4506152,183.63
4507177,186.91
4508217,195.29
4509235,196.87
4510276,190.38
4511283,185.07
4512310,187.54
4513337,187.38
4514373,193.29
4515405,199.42
4516439,200.60
4517445,192.83
4518472,187.68
4519575,189.06
4520525,195.16
4521578,200.79
4522584,201.40
4523604,193.04
4524644,189.20
4525659,190.44
4526685,198.45
4527717,204.65
4528751,203.13
4529766,202.52
4530792,199.58
4531835,199.09
4532853,197.17
4533873,203.68
4534914,206.18
4535927,204.80
4536952,200.36
4537978,199.93
4539030,200.41
4540035,205.97
4541059,208.57
4542085,205.71
4543111,200.93
4544140,200.69
4545173,202.53
4546197,208.47
4547233,203.67
4548245,203.46
4549291,204.38
4550300,206.23
4551326,201.95
4552351,204.36
4553385,204.59
4554416,204.41
4555433,205.06
4556463,206.23
4557486,203.09
4558512,205.49
4559553,205.62
4560569,205.32
4561614,205.60
4562619,205.47
4563650,209.36
4564739,203.33
4565699,199.93
4566730,201.91
4567757,203.85
4568782,209.30
4569804,209.24
4570833,203.82
4571872,200.63
4572898,202.92
4573937,204.88
4574942,209.92
4575966,207.78
4576997,203.35
4578019,200.53
4579046,202.68
4580126,205.15
4581102,206.97
4582135,210.57
4583163,207.57
4584188,198.74
4585256,196.81
4586253,199.13
4587275,205.72
4588291,209.14
4589320,204.39
4590345,196.03
4591367,194.70
4592394,197.51
4593421,202.46
4594461,204.93
4595473,199.42
4596525,191.40
4597547,194.46
4598559,191.72
4599583,195.50
4600608,200.14
4601639,201.07
4602669,195.75
4603687,189.11
4604724,187.50
4605750,192.72
4606768,196.92
4607810,197.72
4608820,191.20
4609846,185.50
4610874,185.25
4611906,190.14
4612928,194.32
4613955,194.91
4614988,191.19
4616010,190.40
4617034,187.69
4618077,186.65
4619087,190.39
4620114,190.47
4621146,190.54
4622173,188.41
4623195,185.48
4624226,184.50
4625248,189.25
4626279,189.22
4627325,188.59
4628329,184.77
4629354,181.33
4630380,182.94
4631428,187.46
4632435,180.07
4633471,180.25
4634489,181.79
4635540,185.99
4636574,183.10
4637575,180.81
4638594,179.23
4639644,179.55
4640648,180.92
4641675,182.75
4642724,180.77
4643727,180.09
4644757,179.55
4645794,180.85
4646807,183.11
4647834,183.69
4648870,187.69
4649894,181.59
4650918,175.32
4651954,174.39
4652970,178.16
4653993,185.35
4655019,187.03
4656048,180.04
4657087,173.78
4658106,174.37
4659130,177.68
4660171,184.78
4661180,185.94
4662214,179.39
4663235,173.70
4664272,174.51
4665288,176.11
4666313,181.06
4667339,185.94
4668378,184.73
4669394,176.80
4670436,172.36
4671448,174.38
4672472,180.25
4673505,184.84
4674535,183.39
4675582,175.61
4676603,171.59
4677607,174.16
4678632,179.96
4679659,185.01
4680688,182.33
4681713,175.15
4682757,177.75
4683768,176.76
4684793,177.54
4685820,183.01
4686852,185.34
4687872,182.31
4688914,177.71
4689927,176.83
4690992,179.10
4691980,184.51
4693023,186.18
4694070,182.24
4695068,175.48
4696090,173.87
4697120,180.03
4698138,187.31
4699174,186.30
4700234,173.14
4701225,170.04
4702250,168.83
4703272,166.05
4704298,171.28
4705326,169.20
4706353,168.29
4707394,169.62
4708407,174.09
4709437,170.70
4710477,177.51
4711484,176.86
4712512,175.67
4713543,174.98
4714571,174.62
4715594,172.86
4716659,175.24
4717645,172.25
4718674,171.08
4719699,174.62
4720724,181.17
4721770,181.22
4722783,176.56
4723854,175.93
4724844,175.87
4725858,178.92
4726885,185.41
4727920,183.74
4728937,179.95
4729964,179.22
4730996,180.72
4732030,183.88
4733053,190.95
4734071,193.46
4735152,189.51
4736126,182.98
4737152,182.41
4738194,184.83
4739207,192.81
4740245,196.38
4741268,191.32
4742285,184.25
4743313,182.77
4744351,185.01
4745365,193.87
4746394,196.96
4747424,191.47
4748444,185.42
4749483,185.79
4750512,187.70
4751524,191.81
4752592,197.39
4753579,198.53
4754611,193.08
4755644,187.60
4756660,186.89
4757685,192.56
4758712,197.86
4759748,198.30
4760765,191.91
4761795,186.40
4762819,187.26
4763844,193.36
4764883,197.27
4765910,196.39
4766927,190.60
4767954,193.95
4769002,191.53
4770009,189.67
4771035,194.41
4772070,195.61
4773089,194.83
4774118,191.95
4775142,188.85
4776167,189.20
4777191,194.60
4778227,196.22
4779254,194.58
4780274,191.78
4781312,188.68
4782326,189.60
4783365,195.27
4784377,195.66
4785406,190.95
4786431,192.29
4787459,194.84
4788485,191.99
4789512,191.19
4790540,189.59
4791630,189.91
4792591,191.19
4793644,191.22
4794644,188.37
4795672,187.89
4796817,186.71
4797725,188.21
4798754,189.30
4799778,187.06
4800804,185.01
4801832,185.07
4802863,178.40
4803885,178.06
4804969,182.11
4805939,185.71
4806965,186.69
4808003,181.33
4809020,176.06
4810046,176.08
4811072,180.04
4812133,185.59
4813126,185.57
4814151,180.42
4815228,176.52
4816204,177.67
4817236,180.41
4818318,186.44
4819284,188.79
4820309,187.52
4821347,179.67
4822388,176.95
4823391,179.67
4824428,188.30
4825443,192.15
4826470,189.39
4827511,182.74
4828524,180.92
4829553,183.31
4830595,191.18
4831605,195.32
4832632,191.95
4833658,185.55
4834692,184.77
4835710,190.08
4836803,191.27
4837766,198.46
4838800,200.70
4839838,198.01
4840844,194.65
4841871,195.14
4842934,196.93
4843925,203.54
4844952,204.94
4845978,200.60
4847003,196.23
4848032,195.55
4849074,198.54
4850107,203.20
4851118,204.30
4852140,198.31
4853179,199.72
4854195,198.09
4855228,194.99
4856245,197.84
4857272,198.93
4858299,199.73
4859329,200.18
4860352,198.34
4861378,195.81
4862405,199.05
4863433,199.50
4864458,199.63
4865485,197.70
4866513,194.50
4867554,193.52
4868566,198.72
4869593,190.52
4870630,192.41
4871645,194.48
4872673,198.00
4873742,195.79
4874752,192.14
4875753,189.98
4876790,190.85
4877806,192.67
4878833,194.40
4879860,192.30
4880885,190.46
4881931,188.08
4882938,188.67
4883965,189.86
4884992,190.19
4886018,188.47
4887045,187.71
4888074,180.27
4889101,177.39
4890125,182.23
4891151,186.16
4892179,187.91
4893205,181.56
4894233,175.01
4895260,172.31
4896294,175.98
4897325,180.89
4898356,182.52
4899365,175.63
4900391,168.33
4901420,168.83
4902445,172.83
4903482,174.05
4904501,178.65
4905525,179.91
4906555,173.42
4907601,167.04
4908606,168.25
4909632,174.41
4910675,179.92
4911697,180.14
4912711,172.66
4913738,167.05
4914766,168.67
4915802,177.27
4916851,181.88
4917845,180.40
4918871,174.29
4919910,175.36
4920947,180.07
4921958,177.75
4922982,184.84
4924005,187.71
4925032,185.84
4926059,182.95
4927084,183.15
4928111,183.92
4929164,192.07
4930169,194.24
4931191,191.37
4932227,187.94
4933258,187.83
4934277,189.01
4935321,195.84
4936325,197.39
4937351,191.30
4938378,193.83
4939407,197.03
4940434,192.43
4941458,194.03
4942485,195.09
4943512,194.73
4944549,198.01
4945566,200.84
4946597,195.90
4947618,198.90
4948646,200.40
4949672,198.33
4950699,199.22
4951751,199.19
4952758,197.01
4953780,200.70
4954807,198.02
4955832,197.42
4956859,199.94
4957886,204.03
4958915,202.87
4959951,197.31
4960966,192.23
4961990,192.54
4963018,195.47
4964046,200.30
4965078,197.88
4966121,194.03
4967131,190.33
4968152,191.76
4969178,194.31
4970206,200.21
4971241,201.01
4972259,197.34
4973290,190.42
4974317,188.88
4975359,191.01
4976365,196.83
4977397,199.59
4978432,195.67
4979447,188.84
4980477,187.51
4981499,190.77
4982527,197.24
4983557,199.56
4984592,194.90
4985613,190.42
4986633,191.67
4987663,193.92
4988701,195.54
4989713,201.32
4990739,203.05
4991767,200.28
4992794,196.03
4993821,193.56
4994851,198.96
4995876,200.90
4997028,199.73
4997927,199.07
4998957,199.52
4999979,199.63
5001006,199.45
5002032,199.52
5003074,199.42
5004098,199.42
5005114,199.40
5006140,199.40
5007168,199.45
5008195,199.54
5009239,199.54
5010249,199.57
5011277,199.54
5012311,199.54
5013330,199.42
5014355,199.42
5015392,199.42
5016410,199.42
5017453,199.54
5018461,199.30
5019487,199.42
5020527,199.42
5021552,199.54
5022570,199.45
5023598,199.54
5024622,199.54
5025650,199.42
