timestamp,orien_x,orien_y,orien_z,orien_w,ang_v_x,ang_v_y,ang_v_z,lin_acc_x,lin_acc_y,lin_acc_z
5855406,-0.00688074026895,0.0793245354141,0.000547550025843,0.996824946359,0.00547647274502,0.00577861343728,0.00169505401971,-1.51834634419,-0.130880382453,9.47876790919
5855487,-0.00688348798681,0.0795827496749,0.000549563115652,0.996804344657,0.00328588364701,0.00942682892283,0.00101703241183,-1.52368401135,-0.130961245829,9.48063385587
5855570,-0.00642052310415,0.0802064906837,0.000516642863048,0.996757457366,0.00197153018821,0.0150212787059,0.000610219447097,-1.53574515779,-0.122151217712,9.48007748271
5855656,-0.00579848876494,0.080816103933,0.000470157123037,0.99671205161,0.00118291811292,0.0209320889445,0.000366131668258,-1.54537604731,-0.110161436194,9.46633612952
5855736,-0.00598893303035,0.0819663064398,0.000492557047922,0.996616984943,0.000709750867755,0.0249042651491,0.000219679000955,-1.56384384982,-0.113502054587,9.44228958665
5855815,-0.00646251104889,0.0822600423668,0.000533425518407,0.9965898037,0.000425850520653,0.0272875708718,0.000131807400573,-1.56917844734,-0.122449610438,9.43983266922
5855895,-0.00608306281428,0.0829928076586,0.000506607655409,0.996531451371,0.000255510312392,0.028291864244,7.90844403437e-05,-1.58482905449,-0.115368295316,9.44817474558
5855977,-0.00623535427383,0.0842319449547,0.000527099594596,0.996426526128,0.000153306187435,0.0288944402674,4.74506642062e-05,-1.60619042708,-0.118062691056,9.43163217645
5856055,-0.00615558223713,0.0852182309579,0.000526493131958,0.996343156109,-0.00161077653339,0.0296816759428,2.84703985237e-05,-1.62547159511,-0.116566866343,9.43200170211
5856135,-0.00632870823038,0.086113293497,0.000547029008102,0.996265099707,-0.00309491622734,0.031005397471,1.70822391142e-05,-1.64134985892,-0.119739514337,9.42288603103
5856210,-0.00724266497841,0.0873015603923,0.000634736261837,0.996155398754,-0.00398540004372,0.0326510105109,1.02493434685e-05,-1.66356608601,-0.136965993758,9.41717720822
5856286,-0.00859757353428,0.0878121350909,0.000757927462092,0.996099661784,-0.004945380395,0.0336383783348,6.14960608113e-06,-1.67138915844,-0.16238535187,9.40465394822
5856365,-0.00930722468601,0.0888054761882,0.000829847630584,0.996005157778,-0.00509567854431,0.0342307990291,3.68976364868e-06,-1.68996937153,-0.175721605409,9.40001303422
5856445,-0.00973142800826,0.0895547398709,0.000875053493409,0.995933974798,-0.00476016737243,0.0341605613842,2.21385818921e-06,-1.7066241632,-0.183962777699,9.41111485544
5856525,-0.0106624732046,0.0911226595023,0.000975708340831,0.995782115015,-0.00285610042346,0.0341184187973,1.32831491352e-06,-1.72906688684,-0.200639069207,9.36630061248
5856605,-0.011480873527,0.091952261261,0.00106025491502,0.995696664176,-0.00171366025408,0.0328160630608,7.96988948114e-07,-1.73247687405,-0.214475566768,9.29751353766
5856685,-0.0116017865327,0.0929744561748,0.00108343657974,0.995600308966,-0.00102819615245,0.030331889373,4.78193368869e-07,-1.74673329484,-0.216073700657,9.26821230106
5856765,-0.0122758769208,0.0942296431303,0.00116201062003,0.995474121679,-0.00529950836755,0.0237331044228,-0.00170247332983,-1.78665118906,-0.230679530453,9.349990928
5856846,-0.0128168580903,0.0958318254635,0.00123404532905,0.995314255152,-0.009139365881,0.0172196930839,-0.00314993430521,-1.82329119439,-0.241597809824,9.37751028922
5856929,-0.0131127963474,0.0970887956361,0.00127926074647,0.995188516727,-0.0110175903276,0.0103318158504,-0.00188996058312,-1.84599345809,-0.246951676617,9.36768568769
5857013,-0.0132694463114,0.0981959362695,0.00130945112599,0.995077768434,-0.0100160746883,0.000665118711208,-0.00113397634987,-1.86583974063,-0.249685156361,9.35843904445
5857094,-0.0133442000207,0.0993760844804,0.00133281229308,0.994959571928,-0.00856378518173,-0.00598627969521,-0.000680385809925,-1.87966287148,-0.249888723211,9.31242905045
5857176,-0.0141912196813,0.0991589527949,0.00141430126344,0.994969402101,-0.00513827110904,-0.010828498862,-0.000408231485955,-1.87933762401,-0.26629143461,9.33127056626
5857254,-0.0142385502144,0.0989394763267,0.0014158472864,0.994990572362,-0.00308296266542,-0.0175650409152,0.00273489153866,-1.88584624018,-0.268711036303,9.38495284513
5857336,-0.0142844919816,0.0994225142995,0.001427420362,0.994941746742,-0.00184977759925,-0.0228840363315,0.00504645541489,-1.89430039303,-0.269444536821,9.37981266655
5857415,-0.0143325901249,0.0998983325064,0.00143915105784,0.994893375627,-0.00110986655955,-0.029480954073,0.00515632355625,-1.91206215354,-0.271560578294,9.42126071028
5857495,-0.0136221916617,0.099506710225,0.00136238947821,0.994942709109,-0.000665919935731,-0.0355675550252,0.00309379413375,-1.90883284022,-0.258704413383,9.44397475503
5857576,-0.0138844908134,0.0984762632781,0.00137410615974,0.995041586225,-0.000399551961439,-0.0421993460268,0.00185627648025,-1.8697851265,-0.261046361408,9.3503429475
5857656,-0.0139641014617,0.0969896045282,0.00136092348452,0.995186499291,-0.00407094173002,-0.0517123914267,0.00111376588815,-1.83534317062,-0.261733269726,9.3228942829
5857735,-0.0139623444046,0.0968365294999,0.00135858423226,0.995201433752,-0.0071251557141,-0.0608257391584,0.000668259532889,-1.83383161038,-0.26190599455,9.33036710075
5857815,-0.0131218842423,0.0964932883137,0.00127222148979,0.995246322735,-0.00895768410454,-0.0701249583505,0.000400955719734,-1.84010727922,-0.24788383965,9.39710003462
5857896,-0.0123212272506,0.0961696717331,0.00119053821929,0.995287980545,-0.00878013095442,-0.0769815600502,0.00236902373915,-1.83573239487,-0.233006202228,9.40769111452
5857976,-0.0118600329768,0.0952505693487,0.001134915904,0.995382027476,-0.00526807857265,-0.0823725912544,0.00482693473519,-1.8103625485,-0.223361359276,9.36999245192
5858055,-0.0121871013476,0.0946923301134,0.00115932160482,0.995431310112,-0.00316084714359,-0.0881613503457,0.00672737139427,-1.80352034648,-0.230024302138,9.39094772457
5858136,-0.0124536477383,0.0942481141113,0.0011790738468,0.995470144921,0.000231942021155,-0.0924859859234,0.00829332345118,-1.80348516809,-0.236176849349,9.43608203074
5858216,-0.0128153859842,0.0938837341684,0.00120859502956,0.995499949593,0.00609882607316,-0.0959321473929,0.00965858474679,-1.79245073342,-0.242501999502,9.4155180014
5858296,-0.0130640400556,0.0927502472789,0.00121704434603,0.995602953637,0.0108960266888,-0.0975741542132,0.00920067133977,-1.769070661,-0.247015350092,9.40916508795
5858376,-0.0125433889197,0.091620232416,0.00115417459793,0.99571434874,0.0142000371196,-0.0955795278751,0.00552040280386,-1.74259276892,-0.236555251315,9.38596030643
5858455,-0.012104599276,0.0900300675701,0.0010943029599,0.995864884465,0.0140539930707,-0.0931056818879,0.00331224168232,-1.71066488254,-0.228124410555,9.38113540383
5858536,-0.0108232185561,0.0885927716544,0.000962701398144,0.996008660583,0.0109865362112,-0.0937498246028,-0.00141817548231,-1.68432554574,-0.204151712983,9.39092973107
5858616,-0.0115464313474,0.086170759947,0.00099874704843,0.996212970483,0.00403778135796,-0.0996702810308,-0.00723625621131,-1.6393126834,-0.21801967403,9.40255241139
5858696,-0.0124329973511,0.084489675491,0.00105431212893,0.99634622684,-0.000557161615458,-0.105351005195,-0.0107271046487,-1.60991076434,-0.235198996801,9.42125760773
5858775,-0.0116262628602,0.0834327437772,0.000973471593567,0.996445111198,-0.000334296969275,-0.109185129755,-0.00813902303508,-1.5908330919,-0.220128052866,9.4305653642
5858855,-0.0111614798184,0.0827386761789,0.000926721860944,0.996508341169,0.00448201249452,-0.112762674675,-0.00190358339081,-1.58273837077,-0.212043167169,9.46320449684
5858936,-0.0107139640439,0.0829860906475,0.000892239332284,0.996492711284,0.00864886835718,-0.114909201627,0.00396613070306,-1.58985254639,-0.203840353426,9.47704189244
5859016,-0.010117968214,0.0816666731989,0.000829113160352,0.996607994037,0.0115746719362,-0.113217287368,0.00876502934376,-1.55605324536,-0.191496640034,9.42884117062
5859096,-0.0101630770996,0.080814718832,0.000824064596639,0.996676985789,0.0129044640222,-0.11135075869,0.0103672983438,-1.53098526143,-0.19127301698,9.37669698142
5859176,-0.0087629914313,0.0796852694674,0.000700536143244,0.996781308543,0.0102968187821,-0.110656531545,0.00622037900628,-1.51474737023,-0.165520885383,9.41196927406
5859256,-0.00826301200374,0.0782194116325,0.000648336670142,0.996901713278,0.00617809126926,-0.109388615134,0.00373222740377,-1.49087884572,-0.156533950908,9.44079409495
5859335,-0.00899930574755,0.0765145785312,0.000690630910866,0.997027609847,0.00200409451571,-0.107776485165,0.000110886134951,-1.4605165799,-0.170774243836,9.45808898749
5859415,-0.0095099106751,0.0749278003625,0.000714598039561,0.997143357638,0.00120245670942,-0.103829376754,6.65316809708e-05,-1.42841285077,-0.180276100256,9.44931230973
5859495,-0.00915217312004,0.074209362493,0.000681083658065,0.997200453455,0.000721474025655,-0.100609731584,3.99190085825e-05,-1.41872741993,-0.174006205808,9.47780454648
5859575,-0.00967213483147,0.0743328175031,0.000720985654244,0.997186322725,0.00554116515294,-0.0961238041131,0.00385516195831,-1.42297180841,-0.184130638768,9.48987206505
5859655,-0.00954596466194,0.0740569082785,0.000708923891209,0.99720807574,0.011838500321,-0.0887496569546,0.0065699977896,-1.41091381136,-0.180867912069,9.44515840016
