counter,timestamp
1,9029026
2,9029355
3,9029666
4,9030021
5,9030341
6,9030662
7,9031020
8,9031339
9,9031659
10,9032021
11,9032340
12,9032666
13,9033021
14,9033340
15,9033661
16,9034023
17,9034343
18,9034662
19,9035022
20,9035341
21,9035661
22,9036020
23,9036341
24,9036661
25,9037020
26,9037341
27,9037661
28,9038021
29,9038342
30,9038667
31,9039020
32,9039341
33,9039661
34,9040021
35,9040341
36,9040662
37,9041020
38,9041341
39,9041660
40,9042023
41,9042341
42,9042661
43,9043026
44,9043342
45,9043660
46,9044024
47,9044341
48,9044661
49,9045025
50,9045342
51,9045667
52,9046023
53,9046339
54,9046660
55,9047019
56,9047340
57,9047661
58,9048026
59,9048340
60,9048663
61,9049020
62,9049340
63,9049662
64,9050025
65,9050341
66,9050660
67,9051020
68,9051341
69,9051661
70,9052027
71,9052342
72,9052662
73,9053022
74,9053340
75,9053660
76,9054021
77,9054347
78,9054661
79,9055021
80,9055340
81,9055662
82,9056033
83,9056341
84,9056661
85,9057020
86,9057342
87,9057662
88,9058022
89,9058341
90,9058662
91,9059023
92,9059342
93,9059661
94,9060024
95,9060342
96,9060662
97,9061022
98,9061341
99,9061672
100,9062022
101,9062343
102,9062662
103,9063022
104,9063341
105,9063661
106,9064022
107,9064348
108,9064663
109,9065021
110,9065341
111,9065662
112,9066022
113,9066342
114,9066664
115,9067021
116,9067341
117,9067660
118,9068023
119,9068348
120,9068665
121,9069021
122,9069341
123,9069663
124,9070022
125,9070343
126,9070667
127,9071022
128,9071341
129,9071676
130,9072031
131,9072343
132,9072668
133,9073022
134,9073343
135,9073662
136,9074023
137,9074343
138,9074663
139,9075027
140,9075341
141,9075662
142,9076022
143,9076344
144,9076666
145,9077021
146,9077342
147,9077665
148,9078023
149,9078343
150,9078662
151,9079022
152,9079341
153,9079660
154,9080022
155,9080342
156,9080661
157,9081028
158,9081342
159,9081663
160,9082022
161,9082342
162,9082665
163,9083020
164,9083341
165,9083664
166,9084021
167,9084341
168,9084661
169,9085022
170,9085341
171,9085660
172,9086021
173,9086342
174,9086662
175,9087029
176,9087341
177,9087662
178,9088023
179,9088345
180,9088662
181,9089022
182,9089342
183,9089661
184,9090021
185,9090341
186,9090663
187,9091028
188,9091342
189,9091661
190,9092021
191,9092346
192,9092664
193,9093021
194,9093352
195,9093661
196,9094028
197,9094341
198,9094666
199,9095022
200,9095351
201,9095674
202,9096023
203,9096342
204,9096662
205,9097022
206,9097341
207,9097662
208,9098023
209,9098346
210,9098663
211,9099023
212,9099347
213,9099667
214,9100023
215,9100342
216,9100663
217,9101026
218,9101343
219,9101665
220,9102023
221,9102350
222,9102663
223,9103022
224,9103343
225,9103663
226,9104022
227,9104340
228,9104662
229,9105022
230,9105343
231,9105671
232,9106023
233,9106343
234,9106661
235,9107022
236,9107342
237,9107663
238,9108022
239,9108343
240,9108663
241,9109023
242,9109343
243,9109662
244,9110023
245,9110343
246,9110670
247,9111022
248,9111343
249,9111665
250,9112024
251,9112343
252,9112662
253,9113036
254,9113343
255,9113662
256,9114023
257,9114343
258,9114662
259,9115021
260,9115342
261,9115665
262,9116021
263,9116342
264,9116661
265,9117022
266,9117348
267,9117667
268,9118026
269,9118347
270,9118667
271,9119028
272,9119342
273,9119661
274,9120023
275,9120342
276,9120662
277,9121022
278,9121342
279,9121662
280,9122023
281,9122342
282,9122663
283,9123026
284,9123342
285,9123663
286,9124025
287,9124343
288,9124662
289,9125023
290,9125343
291,9125662
292,9126022
293,9126343
294,9126663
295,9127023
296,9127344
297,9127662
298,9128023
299,9128342
300,9128663
301,9129030
302,9129343
303,9129663
304,9130023
305,9130344
306,9130665
307,9131026
308,9131345
309,9131662
310,9132022
311,9132343
312,9132664
313,9133022
314,9133351
315,9133661
316,9134023
317,9134342
318,9134662
319,9135021
320,9135345
321,9135663
322,9136028
323,9136344
324,9136664
325,9137023
326,9137344
327,9137662
328,9138022
329,9138341
330,9138663
331,9139023
332,9139343
333,9139663
334,9140023
335,9140343
336,9140663
337,9141023
338,9141350
339,9141670
340,9142027
341,9142344
342,9142663
343,9143023
344,9143343
345,9143664
346,9144023
347,9144343
348,9144664
349,9145023
350,9145348
351,9145679
352,9146024
353,9146342
354,9146668
355,9147024
356,9147342
357,9147661
358,9148024
359,9148345
360,9148664
361,9149022
362,9149343
363,9149663
364,9150023
365,9150343
366,9150663
367,9151023
368,9151351
369,9151664
370,9152023
