timestamp,orien_x,orien_y,orien_z,orien_w,ang_v_x,ang_v_y,ang_v_z,lin_acc_x,lin_acc_y,lin_acc_z
9008408,-0.0123215143804,0.0897576757121,0.00111051828238,0.99588679411,-0.00170714152412,0.0190810357186,-0.0208040444832,-1.72558585492,-0.234958984522,9.4922618874
9008488,-0.0123353257739,0.0894685329672,0.00110815291676,0.99591264343,-0.00102428491447,0.0148541419229,-0.0209962279192,-1.71530478443,-0.234588675626,9.46694300768
9008568,-0.0126997536046,0.0895185501838,0.00114153981326,0.995903530628,-0.000614570948684,0.0170005963215,-0.0151518771203,-1.71991004962,-0.2420279356,9.48670702409
9008649,-0.013316548975,0.090768057984,0.00121383690969,0.99578228332,-0.000368742569211,0.020416919268,-0.00568560578047,-1.74853058665,-0.254392357063,9.50814224058
9008728,-0.014217986164,0.0904693969435,0.00129172186858,0.995796901251,-0.000221245541526,0.0220410229744,0.00169691726926,-1.74128205194,-0.271387816582,9.50017381603
9008808,-0.0144465272199,0.0910014920564,0.00132027317631,0.995745089455,-0.000132747324916,0.0170558243378,0.00910626152933,-1.74770683859,-0.27512074781,9.47791508918
9008888,-0.0144070800531,0.0918098267946,0.00132846184409,0.995671445276,-7.96483949495e-05,0.0102334946027,0.0148289382698,-1.7534770719,-0.272811523393,9.42337958451
9008968,-0.014670444457,0.0914611924335,0.00134757135894,0.995699659732,-4.77890369697e-05,-0.00194801440617,0.0186882343755,-1.73826443894,-0.276453812229,9.37796901291
9009049,-0.0151481126548,0.091344986029,0.0013896754116,0.995703116904,0.00252546694659,-0.0177707210407,0.0197267418545,-1.73536178348,-0.285342950179,9.37418584623
9009128,-0.0148139293721,0.0910236354454,0.00135418977566,0.995737621794,0.00449511059819,-0.0289671052673,0.019498466219,-1.73146540871,-0.279423685147,9.38723883684
9009208,-0.0142257968465,0.0909813015558,0.00129980550506,0.995750139331,0.00567689678915,-0.0369620059876,0.0163816704075,-1.72984584435,-0.268210680815,9.38333904307
9009288,-0.0140020191478,0.0910199928604,0.00127990352755,0.995749801007,0.00766303868811,-0.0417589464198,0.0123831426133,-1.72983178639,-0.263877079875,9.37932322565
9009372,-0.0129865017432,0.0915221197352,0.0011936638605,0.995717644485,0.0118345542577,-0.0433600404948,0.00742988556796,-1.74131551959,-0.244996348023,9.38912416366
9009448,-0.0114363404319,0.0926657755084,0.00106440772946,0.995631021616,0.013911773538,-0.0434693168168,0.00445793134078,-1.7630498098,-0.21571139646,9.38686444082
9009529,-0.0108579636839,0.0922264567394,0.0010057379669,0.995678348561,0.0134553448604,-0.0460890229788,0.000971998558619,-1.75693677065,-0.205083610337,9.40035265741
9009608,-0.0102572128054,0.0915088790052,0.00094263129914,0.995750985987,0.0131814876538,-0.0561746479052,0.000583199135172,-1.74249503968,-0.193679115177,9.3983899404
9009689,-0.00930405627002,0.0910295492288,0.00085051248866,0.995804364488,0.0138685534527,-0.0647801632299,0.00247836978841,-1.73694246326,-0.17606251061,9.41947838562
9009768,-0.00825044501212,0.0907400785514,0.000751773293075,0.995840149391,0.0138551028706,-0.0707948525476,0.00659530261059,-1.73959642156,-0.156873421893,9.46517143567
9009848,-0.00857191542257,0.0878055315253,0.000755608108776,0.996100466798,0.012569962337,-0.0778091866299,0.0107682225497,-1.67846071304,-0.162598220616,9.44518207283
9009928,-0.00845727181333,0.0869057151009,0.000737803391706,0.996180368649,0.0139273283241,-0.0837205473251,0.0154004248206,-1.65710217856,-0.1600475957,9.42385106865
9010008,-0.00850565791152,0.0875127068267,0.000747247378271,0.996126809974,0.0155931280393,-0.0859902935579,0.018179746183,-1.66583487281,-0.160672002244,9.40626406282
9010088,-0.00795875104902,0.0876119829396,0.000699996099828,0.996122637396,0.0140384674997,-0.0890549015434,0.0177188886932,-1.66963796836,-0.150512158866,9.4170202541
9010171,-0.00699173545733,0.0859778369533,0.000603383503456,0.996272333811,0.00842308049981,-0.0994074675639,0.0140368537076,-1.63480969996,-0.131966404206,9.40025021276
9010249,-0.00590430648552,0.0841601386326,0.000498685252371,0.996434624822,0.00505384829989,-0.111152977975,0.0118276327163,-1.5971533273,-0.11126214477,9.38683630564
9010329,-0.00585055952966,0.0835714447523,0.000490664647744,0.996484492515,0.00303230897993,-0.119477354406,0.0105021001215,-1.58700935234,-0.110331757077,9.39435027215
9010408,-0.00608182688264,0.0824400716404,0.000503108212706,0.996577339122,0.00181938538796,-0.127451810695,0.00630126007288,-1.56344529524,-0.114561927781,9.3844934421
9010496,-0.00660341932616,0.0813725379765,0.000539136771243,0.996661735118,0.00109163123278,-0.132236484469,0.00548351628957,-1.54164541567,-0.124282635184,9.37738224324
9010568,-0.00650131267659,0.079307617114,0.000517243871525,0.996828855551,0.00491187935429,-0.133404528487,0.0071213203269,-1.51491853846,-0.123411294978,9.45954620385
9010648,-0.00673654878005,0.0784240502147,0.000529951779753,0.996897189488,0.00464988785842,-0.134531044959,0.00427279219614,-1.50391023563,-0.128395154672,9.49854951308
9010728,-0.00729120623824,0.078026297628,0.000570660909712,0.996924475342,0.00278993271505,-0.13435557472,0.00256367531768,-1.49706583376,-0.139046915801,9.50423440634
9010809,-0.00876513545527,0.0773741673335,0.000680260762174,0.996963363357,0.00465379005927,-0.132973222392,0.00153820519061,-1.48505832716,-0.167225207586,9.50836360279
9010888,-0.00911746722223,0.0759573371628,0.000694574230882,0.997069141178,0.00704917465018,-0.133420881179,0.000922923114367,-1.4546300671,-0.173597695353,9.49025098638
9010968,-0.0101394223013,0.0737123622033,0.000749478536375,0.997227716249,0.0076350252818,-0.134966546636,0.00055375386862,-1.4071638508,-0.192504658471,9.46453936624
9011049,-0.0102085817894,0.0709279458653,0.000725940174445,0.997428937,0.00798653566078,-0.135042565787,0.00203501256702,-1.34995370111,-0.193314349038,9.44192978918
9011128,-0.0102906999437,0.0698914657886,0.000721033778669,0.997501260458,0.00904882201109,-0.13551386734,0.00547790815483,-1.32927456075,-0.194757844042,9.43722258908
9011208,-0.00980697456339,0.0669537499278,0.000658122359154,0.997707665349,0.00840912363689,-0.13835078864,0.00796933556898,-1.27592622815,-0.186047134404,9.46193158812
9011289,-0.0100277825707,0.0645109533628,0.00064828499203,0.997866403984,0.00504547418213,-0.140904321543,0.00818712183309,-1.23003085896,-0.190397515261,9.47148974389
9011368,-0.0105206342132,0.0631289368864,0.000665520968583,0.997949703475,0.00302728450928,-0.143287821407,0.00491227309985,-1.20177537695,-0.199472088258,9.45878928456
9011448,-0.0114128981354,0.0607610039999,0.000694788382512,0.998086851641,0.0047962011358,-0.143440851142,0.000393223491139,-1.15776760898,-0.216648420191,9.47128030292
9011529,-0.011475706957,0.0594753961834,0.00068377792621,0.998163572691,0.00756031135756,-0.142255598798,-0.00359527645848,-1.14189743551,-0.219532194205,9.54557314025
9011608,-0.0108684083925,0.0601483243818,0.000654941250691,0.998130065585,0.010495847675,-0.138564616962,-0.00854251679702,-1.16254227234,-0.209291450312,9.60858419543
9011688,-0.0101949714484,0.0607606199255,0.000620631919301,0.998100107424,0.0131085495884,-0.134647267614,-0.0123622411231,-1.17373207361,-0.196203819162,9.60257693815
9011768,-0.00939682041766,0.0602698970999,0.000567402058519,0.998137724627,0.0155275508594,-0.126762887206,-0.0142283856572,-1.16009524026,-0.180210954827,9.56952390337
9011849,-0.00797748333606,0.0588520521695,0.00047032151032,0.998234729166,0.0157018814375,-0.11564690804,-0.0153480723777,-1.13012590514,-0.152658723775,9.54993150267
9011928,-0.00754648981832,0.0572574610508,0.000432815289098,0.998330830094,0.0132523394157,-0.10599749011,-0.01601988441,-1.10184923693,-0.144746511121,9.57313140648
9012009,-0.00636234868737,0.0571822773417,0.000364417275268,0.998343415302,0.00795140364941,-0.0933967983681,-0.0138688312606,-1.09613598381,-0.121563830745,9.53653369374
9012088,-0.00560669742513,0.0574482622904,0.000322632953721,0.998332689043,0.00221670182087,-0.0832822429544,-0.0104497490637,-1.0943839731,-0.106457121689,9.47698610004
9012168,-0.00469126918001,0.0573746222823,0.000269606896868,0.998341660968,-0.00377825964502,-0.0738079892145,-0.00414139913091,-1.08926262385,-0.088773970279,9.44508826647
9012248,-0.00431976090534,0.0579018570375,0.000250544871936,0.998312902774,-0.00950368683187,-0.0647179164789,0.00177206113608,-1.10270980575,-0.0819948020893,9.47383359953
9012328,-0.00391379749029,0.0585979928596,0.000229737212383,0.998273962719,-0.0125132530825,-0.0579868026531,0.00744858760358,-1.12035492154,-0.0745754188512,9.50999499248
9012408,-0.00368683045238,0.0598610173993,0.000221095418308,0.998199888296,-0.0126162325871,-0.0530967542347,0.0129829537914,-1.1465043018,-0.0703632090744,9.52450922327
9012488,-0.00394143271162,0.0609498039554,0.0002406788934,0.998133021485,-0.0131037103512,-0.0497370351223,0.0150265033197,-1.16434871145,-0.0750184881888,9.49802299734
9012572,-0.00404761225653,0.0604811227383,0.000245255132251,0.99816110447,-0.0138218870712,-0.0443156831631,0.0124214224835,-1.15254986164,-0.0768539749933,9.47542749714
9012649,-0.00429028981475,0.0616644281341,0.000265065156761,0.998087682249,-0.0129757229188,-0.0368059713729,0.0074528534901,-1.17994705565,-0.0817859897323,9.51238785204
9012729,-0.00410377134512,0.0632461511872,0.000260070618339,0.99798948681,-0.0128937144888,-0.0310230741145,0.000640501540905,-1.21122942236,-0.0782808540933,9.5175652332
9012808,-0.00501067982777,0.0641462109481,0.000322083521046,0.997927879644,-0.0145472696767,-0.0296817860667,-0.0106836406735,-1.22233739707,-0.0950919658251,9.46823864553
9012888,-0.00595781333259,0.0634919036189,0.000379044455698,0.997964497846,-0.0151137127279,-0.0318568436683,-0.018329506125,-1.21248219044,-0.113318918509,9.4896391883
9012968,-0.00704643496225,0.0629274573519,0.000444305900213,0.997993128963,-0.012048058067,-0.0374187788438,-0.0199371949657,-1.21063920928,-0.13502899759,9.56089803446
9013048,-0.00793863361856,0.0628191420161,0.000499700938385,0.99799322833,-0.0072288348402,-0.0403302498877,-0.0196247380857,-1.20474501727,-0.151646347528,9.53063019153
9013128,-0.00872562382826,0.0640822246324,0.000560330540608,0.997906317249,-0.00433730090412,-0.0408000623296,-0.0190115738963,-1.22538993883,-0.166165740646,9.5002590573
9013208,-0.00928525602056,0.0641066468701,0.000596499470163,0.99789967734,-0.00260238054247,-0.0389534994875,-0.0148124648295,-1.23562211027,-0.178229258841,9.57564966167
9013288,-0.00971670417224,0.0636883287358,0.00062012906653,0.997922340607,-0.00156142832548,-0.0369941816593,-0.0114416192665,-1.23481822832,-0.187622151252,9.6328550326
9013369,-0.00999086418865,0.0633214351827,0.000633939890855,0.997942972619,-0.00604513773283,-0.0311360002863,-0.010696182113,-1.22068894969,-0.191821365702,9.57835337356
9013448,-0.00974728685014,0.0628856704976,0.000614209703911,0.997972948327,-0.0146950242377,-0.0229385007864,-0.0111002999439,-1.2045499372,-0.185961188562,9.51811905905
9013528,-0.00972087723812,0.0623047925929,0.000606865117904,0.998009643781,-0.0215877163865,-0.0184456911479,-0.00964001039658,-1.18935986588,-0.184839283938,9.48676687366
9013608,-0.0095461288234,0.0606584842909,0.000580148584463,0.998112760732,-0.0270004018601,-0.0170270755492,-0.00578400623795,-1.16085278965,-0.182011359669,9.51368481414
9013690,-0.00978372052108,0.0598069732462,0.000586212262714,0.998161841146,-0.0306737032058,-0.0148988360056,-0.00134195343546,-1.1459033254,-0.186778949591,9.52624427593
9013768,-0.00830009118267,0.0608069166857,0.000505656160878,0.998114909057,-0.0350061343205,-0.00893930160337,0.00217465836896,-1.15680552063,-0.157317781131,9.45764434022
9013849,-0.00788108678787,0.0623015122777,0.000491974716492,0.99802613593,-0.0388826631737,-0.0104718616996,0.00598738569746,-1.18609175354,-0.149457306862,9.46197421033
9013928,-0.00779875455864,0.0634100921635,0.000495532137283,0.997956960037,-0.0407828904242,-0.0126684679417,0.00827502209456,-1.20701537561,-0.147853484459,9.45858662825
9014010,-0.008578422058,0.0638081652515,0.000548511444964,0.997925161451,-0.041497336713,-0.007601080765,0.00666777350258,-1.20616201956,-0.161495821144,9.39191063418
9014088,-0.00940790122926,0.0635335100641,0.000598953718368,0.997935181135,-0.0423516945477,0.000973322340005,0.00400066410155,-1.19439725812,-0.176145567638,9.34065228993
9014168,-0.011189302102,0.0639016175659,0.000716524065604,0.997893215421,-0.0411615490027,0.00526658408009,-0.00100512203077,-1.21295635902,-0.211511053962,9.42960736639
9014248,-0.0120810049306,0.0654009340373,0.00079186249238,0.997785618307,-0.0366162511226,0.00103150014074,-0.00230583346431,-1.24587905467,-0.229139043266,9.46023549649
9014328,-0.0130582391643,0.0665019881745,0.000870400385908,0.997700461242,-0.033463382333,-0.00278662040725,-0.00308626032443,-1.26922397455,-0.248095542659,9.47526049223
9014408,-0.0137731387117,0.0653482139404,0.000902064274249,0.997767055913,-0.029443210752,-0.00720594304336,-0.00653434687074,-1.24564196041,-0.261384803622,9.46512187639
9014489,-0.014290828857,0.0644954877211,0.000923712067239,0.997815238925,-0.0253283475575,-0.0124116769938,-0.00902888885999,-1.2317321721,-0.271752561861,9.48441724449
9014569,-0.0154375335311,0.0658903706501,0.00101952265126,0.99770692199,-0.0207309793335,-0.0176635676714,-0.00882285380769,-1.26265120634,-0.294493208259,9.5132327173
9014648,-0.0168615118515,0.0683950165819,0.00115611615789,0.99751515002,-0.0171211782762,-0.0229431523852,-0.00742216259192,-1.30873594597,-0.321066285063,9.49341187525
9014728,-0.0179849919988,0.0698974434615,0.00126039301591,0.997391246638,-0.0128268473345,-0.0282393535208,-0.00700743792393,-1.33710505025,-0.342277374798,9.48678661368
9014808,-0.0187587119633,0.0690496553458,0.00129861224062,0.99743599766,-0.00556765809338,-0.0343969046324,-0.00760998324605,-1.31869232824,-0.356440549634,9.47203754926
9014888,-0.0185892101609,0.0693332644795,0.00129218510109,0.997419505504,6.49256356679e-05,-0.0389428154223,-0.00797151043933,-1.31961570334,-0.352009765572,9.43948551418
