counter,timestamp
1,6107203
2,6107516
3,6107851
4,6108188
5,6108510
6,6108828
7,6109188
8,6109508
9,6109829
10,6110189
11,6110508
12,6110829
13,6111188
14,6111509
15,6111828
16,6112189
17,6112510
18,6112828
19,6113202
20,6113509
21,6113829
22,6114189
23,6114508
24,6114834
25,6115188
26,6115508
27,6115828
28,6116190
29,6116507
30,6116828
31,6117189
32,6117515
33,6117831
34,6118190
35,6118509
36,6118831
37,6119189
38,6119509
39,6119833
40,6120188
41,6120508
42,6120831
43,6121188
44,6121509
45,6121830
46,6122189
47,6122509
48,6122829
49,6123188
50,6123508
51,6123828
52,6124186
53,6124508
54,6124827
55,6125189
56,6125508
57,6125830
58,6126187
59,6126508
60,6126828
61,6127187
62,6127508
63,6127828
64,6128190
65,6128508
66,6128827
67,6129201
68,6129508
69,6129830
70,6130188
71,6130508
72,6130828
73,6131188
74,6131508
75,6131829
76,6132188
77,6132509
78,6132828
79,6133215
80,6133520
81,6133827
82,6134201
83,6134512
84,6134828
85,6135187
86,6135508
87,6135829
88,6136189
89,6136509
90,6136827
91,6137187
92,6137507
93,6137828
94,6138188
95,6138511
96,6138829
97,6139206
98,6139522
99,6139829
100,6140189
101,6140508
102,6140828
103,6141189
104,6141521
105,6141834
106,6142189
107,6142531
108,6142830
109,6143189
110,6143508
111,6143829
112,6144190
113,6144508
114,6144830
115,6145188
116,6145509
117,6145829
118,6146197
119,6146508
120,6146829
121,6147188
122,6147511
123,6147828
124,6148189
125,6148509
126,6148828
127,6149189
128,6149508
129,6149827
130,6150188
131,6150508
132,6150829
133,6151188
134,6151524
135,6151828
136,6152188
137,6152510
138,6152829
139,6153189
140,6153508
141,6153844
142,6154189
143,6154509
144,6154829
145,6155200
146,6155509
147,6155829
148,6156190
149,6156510
150,6156829
151,6157200
152,6157520
153,6157829
154,6158189
155,6158509
156,6158829
157,6159189
158,6159509
159,6159834
160,6160190
161,6160508
162,6160830
163,6161188
164,6161508
165,6161828
166,6162189
167,6162508
168,6162831
169,6163187
170,6163507
171,6163845
172,6164187
173,6164509
174,6164829
175,6165188
176,6165508
177,6165829
178,6166188
179,6166509
180,6166829
181,6167192
182,6167510
183,6167830
184,6168192
185,6168509
186,6168830
187,6169189
188,6169510
189,6169830
190,6170190
191,6170510
192,6170830
193,6171188
194,6171509
195,6171829
196,6172189
197,6172509
198,6172829
199,6173190
200,6173509
201,6173830
202,6174189
203,6174509
204,6174852
205,6175189
206,6175508
207,6175830
208,6176188
209,6176508
210,6176829
211,6177189
212,6177520
213,6177833
214,6178191
215,6178515
216,6178839
217,6179189
218,6179526
219,6179835
220,6180190
221,6180509
222,6180830
223,6181189
224,6181509
225,6181830
226,6182191
227,6182510
228,6182831
229,6183189
230,6183523
231,6183829
232,6184190
233,6184515
234,6184830
235,6185194
236,6185512
237,6185841
238,6186190
239,6186511
240,6186830
241,6187189
242,6187510
243,6187830
244,6188190
245,6188510
246,6188830
247,6189190
248,6189521
249,6189829
250,6190190
251,6190511
252,6190830
253,6191200
254,6191520
255,6191839
256,6192200
257,6192520
258,6192831
259,6193193
260,6193511
261,6193829
262,6194193
263,6194511
264,6194831
265,6195202
266,6195510
267,6195829
268,6196191
269,6196511
270,6196831
271,6197191
272,6197511
273,6197832
274,6198191
275,6198511
276,6198838
277,6199194
278,6199520
279,6199841
280,6200190
281,6200510
282,6200830
283,6201190
284,6201511
285,6201829
286,6202191
287,6202512
288,6202831
289,6203190
290,6203511
291,6203832
292,6204190
293,6204510
294,6204831
295,6205200
296,6205511
297,6205830
298,6206195
299,6206511
300,6206836
301,6207197
302,6207511
303,6207831
304,6208190
305,6208510
306,6208831
307,6209200
308,6209531
309,6209843
310,6210193
311,6210509
312,6210831
313,6211189
314,6211509
315,6211830
316,6212190
317,6212512
318,6212831
319,6213189
320,6213510
321,6213831
322,6214191
323,6214511
324,6214832
325,6215190
326,6215522
327,6215830
328,6216196
329,6216511
330,6216830
331,6217191
332,6217523
333,6217839
334,6218190
335,6218512
336,6218831
337,6219188
338,6219517
339,6219834
340,6220195
341,6220509
342,6220833
343,6221189
344,6221511
345,6221850
346,6222190
347,6222514
348,6222829
349,6223189
350,6223531
351,6223831
352,6224191
353,6224511
354,6224831
355,6225191
356,6225511
357,6225833
358,6226191
359,6226511
360,6226830
361,6227190
362,6227522
363,6227831
364,6228189
365,6228511
366,6228829
367,6229189
368,6229509
369,6229831
370,6230192
371,6230511
372,6230838
373,6231200
374,6231518
375,6231841
376,6232195
377,6232515
378,6232835
379,6233200
380,6233511
381,6233831
382,6234190
383,6234513
384,6234833
385,6235201
386,6235523
387,6235830
388,6236191
389,6236511
390,6236831
391,6237202
392,6237510
393,6237831
394,6238192
395,6238510
396,6238830
397,6239191
398,6239512
399,6239832
400,6240191
401,6240511
402,6240832
403,6241192
404,6241526
405,6241830
406,6242191
407,6242513
408,6242839
409,6243203
410,6243515
411,6243853
412,6244195
413,6244512
414,6244830
415,6245190
416,6245510
417,6245831
418,6246190
419,6246510
420,6246832
421,6247192
422,6247509
423,6247845
424,6248192
425,6248512
426,6248833
427,6249206
428,6249522
429,6249844
430,6250191
431,6250511
432,6250831
433,6251191
434,6251511
435,6251831
436,6252192
437,6252511
438,6252831
439,6253206
440,6253513
441,6253843
442,6254190
443,6254511
444,6254831
445,6255205
446,6255519
447,6255840
448,6256190
449,6256510
450,6256831
451,6257191
452,6257522
453,6257845
454,6258195
455,6258510
456,6258835
457,6259204
458,6259512
459,6259832
460,6260191
461,6260514
462,6260831
463,6261200
464,6261528
465,6261842
466,6262201
467,6262521
468,6262832
469,6263203
470,6263525
471,6263833
472,6264193
473,6264512
474,6264832
475,6265192
476,6265524
477,6265833
478,6266192
479,6266512
480,6266831
481,6267191
482,6267515
483,6267840
484,6268191
485,6268513
486,6268832
487,6269191
488,6269510
489,6269831
490,6270190
491,6270511
492,6270830
493,6271191
494,6271521
495,6271833
496,6272192
497,6272511
498,6272834
499,6273193
500,6273512
501,6273833
502,6274192
503,6274512
504,6274833
505,6275192
506,6275517
507,6275844
508,6276192
509,6276513
510,6276832
511,6277192
512,6277512
513,6277832
514,6278192
515,6278512
516,6278831
517,6279207
518,6279512
519,6279842
520,6280192
521,6280512
522,6280831
523,6281196
524,6281511
525,6281837
526,6282192
527,6282511
528,6282834
529,6283198
530,6283511
531,6283842
532,6284190
533,6284511
534,6284832
535,6285192
536,6285511
537,6285840
538,6286190
539,6286511
540,6286831
541,6287191
542,6287511
543,6287844
544,6288191
545,6288511
546,6288831
547,6289202
548,6289518
549,6289844
550,6290192
551,6290511
552,6290832
553,6291192
554,6291523
555,6291845
556,6292194
557,6292512
558,6292833
559,6293204
560,6293522
561,6293844
562,6294193
563,6294512
564,6294834
565,6295202
566,6295511
567,6295844
568,6296195
569,6296511
570,6296838
571,6297202
572,6297523
573,6297843
574,6298192
575,6298512
576,6298832
577,6299203
578,6299516
579,6299843
580,6300193
581,6300515
582,6300834
583,6301203
584,6301525
585,6301834
586,6302192
587,6302515
588,6302833
589,6303203
590,6303523
591,6303841
592,6304193
593,6304513
594,6304833
595,6305203
596,6305523
597,6305832
598,6306193
599,6306513
600,6306832
601,6307204
602,6307522
603,6307848
604,6308192
605,6308512
606,6308832
607,6309203
608,6309525
609,6309843
610,6310196
611,6310513
612,6310834
613,6311202
614,6311522
615,6311845
616,6312197
617,6312512
618,6312833
619,6313202
620,6313523
621,6313844
622,6314193
623,6314513
624,6314832
625,6315204
626,6315515
627,6315844
628,6316193
629,6316512
630,6316836
631,6317203
632,6317524
633,6317844
634,6318193
635,6318513
636,6318833
637,6319204
638,6319524
639,6319843
640,6320192
641,6320513
642,6320832
643,6321215
644,6321523
645,6321843
646,6322193
647,6322514
648,6322834
649,6323204
650,6323524
651,6323851
652,6324193
653,6324513
654,6324833
655,6325202
656,6325521
657,6325842
658,6326196
659,6326512
660,6326834
661,6327197
662,6327522
663,6327849
664,6328193
665,6328514
666,6328835
667,6329202
668,6329522
669,6329835
670,6330193
671,6330513
672,6330833
673,6331206
674,6331523
675,6331839
676,6332197
677,6332513
678,6332833
679,6333204
680,6333567
681,6333840
682,6334192
683,6334512
684,6334832
685,6335201
686,6335523
687,6335833
688,6336193
689,6336513
690,6336833
691,6337202
692,6337523
693,6337844
694,6338193
695,6338520
696,6338833
697,6339204
698,6339534
699,6339844
700,6340194
701,6340513
702,6340834
703,6341201
704,6341530
705,6341834
706,6342198
707,6342517
708,6342833
709,6343195
710,6343523
711,6343842
712,6344195
713,6344514
714,6344833
715,6345206
716,6345522
717,6345848
718,6346194
719,6346513
720,6346834
721,6347201
722,6347522
723,6347842
724,6348193
725,6348515
726,6348833
727,6349196
728,6349524
729,6349842
730,6350194
731,6350513
732,6350836
733,6351205
734,6351521
735,6351839
736,6352196
737,6352514
738,6352834
739,6353203
740,6353522
741,6353835
742,6354194
743,6354514
744,6354865
745,6355202
746,6355520
747,6355844
748,6356193
749,6356513
750,6356835
751,6357203
752,6357522
753,6357839
754,6358207
755,6358515
756,6358834
757,6359202
758,6359522
759,6359841
760,6360195
761,6360514
762,6360834
763,6361203
764,6361524
765,6361844
766,6362195
767,6362514
768,6362833
769,6363198
770,6363522
771,6363841
772,6364212
773,6364514
774,6364833
775,6365207
